"","ANO_ELEICAO","SIGLA_UE","NUM_TURNO","DESCRICAO_ELEICAO","CODIGO_CARGO","DESCRICAO_CARGO","NUMERO_CANDIDATO","QTDE_VOTOS","CODIGO_MACRO","NOME_MACRO","UF","NOME_UF"
"31",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,33,1,"Norte","AP","Amapá"
"32",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,152,1,"Norte","PA","Pará"
"33",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,121,1,"Norte","RO","Rondônia"
"34",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,90,1,"Norte","RR","Roraima"
"35",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,47,1,"Norte","TO","Tocantins"
"36",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,491,1,"Norte","AC","Acre"
"37",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,1806,1,"Norte","AM","Amazonas"
"38",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,418,1,"Norte","AP","Amapá"
"39",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,3626,1,"Norte","PA","Pará"
"40",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,1116,1,"Norte","RO","Rondônia"
"41",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,454,1,"Norte","RR","Roraima"
"42",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,932,1,"Norte","TO","Tocantins"
"43",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,161889,1,"Norte","AC","Acre"
"44",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,170785,1,"Norte","AM","Amazonas"
"45",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,95070,1,"Norte","AP","Amapá"
"46",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,1310437,1,"Norte","PA","Pará"
"47",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,344096,1,"Norte","RO","Rondônia"
"48",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,112908,1,"Norte","RR","Roraima"
"49",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,249544,1,"Norte","TO","Tocantins"
"50",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,13082,1,"Norte","AC","Acre"
"51",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,90479,1,"Norte","AM","Amazonas"
"52",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,29711,1,"Norte","AP","Amapá"
"53",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,149278,1,"Norte","PA","Pará"
"54",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,40753,1,"Norte","RO","Rondônia"
"55",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,22034,1,"Norte","RR","Roraima"
"56",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,15989,1,"Norte","TO","Tocantins"
"57",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,4018,1,"Norte","AC","Acre"
"58",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,18792,1,"Norte","AM","Amazonas"
"59",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,2474,1,"Norte","AP","Amapá"
"60",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,53781,1,"Norte","PA","Pará"
"61",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,13595,1,"Norte","RO","Rondônia"
"62",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,2193,1,"Norte","RR","Roraima"
"63",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,7603,1,"Norte","TO","Tocantins"
"64",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,17759,1,"Norte","AC","Acre"
"65",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,74515,1,"Norte","AM","Amazonas"
"66",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,11241,1,"Norte","AP","Amapá"
"67",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,129068,1,"Norte","PA","Pará"
"68",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,40780,1,"Norte","RO","Rondônia"
"69",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,7934,1,"Norte","RR","Roraima"
"70",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,45504,1,"Norte","TO","Tocantins"
"71",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,27172,2,"Nordeste","AL","Alagoas"
"72",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,174313,2,"Nordeste","BA","Bahia"
"73",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,78353,2,"Nordeste","CE","Ceará"
"74",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,72815,2,"Nordeste","MA","Maranhão"
"75",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,45397,2,"Nordeste","PB","Paraíba"
"76",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,90445,2,"Nordeste","PE","Pernambuco"
"77",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,30812,2,"Nordeste","PI","Piauí"
"78",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,43690,2,"Nordeste","RN","Rio Grande do Norte"
"79",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,17916,2,"Nordeste","SE","Sergipe"
"80",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,625162,2,"Nordeste","AL","Alagoas"
"81",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,4293200,2,"Nordeste","BA","Bahia"
"82",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,2852895,2,"Nordeste","CE","Ceará"
"83",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,2128103,2,"Nordeste","MA","Maranhão"
"84",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,1258341,2,"Nordeste","PB","Paraíba"
"85",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,2993618,2,"Nordeste","PE","Pernambuco"
"86",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,1055600,2,"Nordeste","PI","Piauí"
"87",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,952796,2,"Nordeste","RN","Rio Grande do Norte"
"88",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,476399,2,"Nordeste","SE","Sergipe"
"89",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,649,2,"Nordeste","AL","Alagoas"
"90",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,5319,2,"Nordeste","BA","Bahia"
"91",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,4341,2,"Nordeste","CE","Ceará"
"92",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,1779,2,"Nordeste","MA","Maranhão"
"93",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,1453,2,"Nordeste","PB","Paraíba"
"94",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,6321,2,"Nordeste","PE","Pernambuco"
"95",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,1134,2,"Nordeste","PI","Piauí"
"96",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,1183,2,"Nordeste","RN","Rio Grande do Norte"
"97",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,647,2,"Nordeste","SE","Sergipe"
"98",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,380,2,"Nordeste","AL","Alagoas"
"99",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,5565,2,"Nordeste","BA","Bahia"
"100",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,2633,2,"Nordeste","CE","Ceará"
"101",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,1383,2,"Nordeste","MA","Maranhão"
"102",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,1144,2,"Nordeste","PB","Paraíba"
"103",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,2298,2,"Nordeste","PE","Pernambuco"
"104",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,517,2,"Nordeste","PI","Piauí"
"105",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,897,2,"Nordeste","RN","Rio Grande do Norte"
"106",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,590,2,"Nordeste","SE","Sergipe"
"107",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,177,2,"Nordeste","AL","Alagoas"
"108",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,1407,2,"Nordeste","BA","Bahia"
"109",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,613,2,"Nordeste","CE","Ceará"
"110",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,330,2,"Nordeste","MA","Maranhão"
"111",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,464,2,"Nordeste","PB","Paraíba"
"112",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,576,2,"Nordeste","PE","Pernambuco"
"113",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,212,2,"Nordeste","PI","Piauí"
"114",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,224,2,"Nordeste","RN","Rio Grande do Norte"
"115",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,147,2,"Nordeste","SE","Sergipe"
"116",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,2073,2,"Nordeste","AL","Alagoas"
"117",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,9851,2,"Nordeste","BA","Bahia"
"118",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,5664,2,"Nordeste","CE","Ceará"
"119",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,3605,2,"Nordeste","MA","Maranhão"
"120",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,2926,2,"Nordeste","PB","Paraíba"
"121",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,4966,2,"Nordeste","PE","Pernambuco"
"122",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,1960,2,"Nordeste","PI","Piauí"
"123",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,3860,2,"Nordeste","RN","Rio Grande do Norte"
"124",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,1915,2,"Nordeste","SE","Sergipe"
"125",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,506722,2,"Nordeste","AL","Alagoas"
"126",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,1676484,2,"Nordeste","BA","Bahia"
"127",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,912726,2,"Nordeste","CE","Ceará"
"128",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,530164,2,"Nordeste","MA","Maranhão"
"129",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,537042,2,"Nordeste","PB","Paraíba"
"130",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,964730,2,"Nordeste","PE","Pernambuco"
"131",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,440063,2,"Nordeste","PI","Piauí"
"132",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,499934,2,"Nordeste","RN","Rio Grande do Norte"
"133",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,446454,2,"Nordeste","SE","Sergipe"
"134",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,178557,2,"Nordeste","AL","Alagoas"
"135",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,276325,2,"Nordeste","BA","Bahia"
"136",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,148886,2,"Nordeste","CE","Ceará"
"137",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,80749,2,"Nordeste","MA","Maranhão"
"138",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,80351,2,"Nordeste","PB","Paraíba"
"139",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,157966,2,"Nordeste","PE","Pernambuco"
"140",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,38867,2,"Nordeste","PI","Piauí"
"141",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,81185,2,"Nordeste","RN","Rio Grande do Norte"
"142",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,62544,2,"Nordeste","SE","Sergipe"
"143",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,48020,2,"Nordeste","AL","Alagoas"
"144",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,201151,2,"Nordeste","BA","Bahia"
"145",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,93891,2,"Nordeste","CE","Ceará"
"146",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,55177,2,"Nordeste","MA","Maranhão"
"147",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,57181,2,"Nordeste","PB","Paraíba"
"148",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,178589,2,"Nordeste","PE","Pernambuco"
"149",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,33700,2,"Nordeste","PI","Piauí"
"150",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,49368,2,"Nordeste","RN","Rio Grande do Norte"
"151",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,28229,2,"Nordeste","SE","Sergipe"
"152",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,124838,2,"Nordeste","AL","Alagoas"
"153",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,581489,2,"Nordeste","BA","Bahia"
"154",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,329566,2,"Nordeste","CE","Ceará"
"155",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,229422,2,"Nordeste","MA","Maranhão"
"156",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,169854,2,"Nordeste","PB","Paraíba"
"157",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,370461,2,"Nordeste","PE","Pernambuco"
"158",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,135783,2,"Nordeste","PI","Piauí"
"159",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,156775,2,"Nordeste","RN","Rio Grande do Norte"
"160",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,76717,2,"Nordeste","SE","Sergipe"
"161",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,66097,3,"Sudeste","ES","Espírito Santo"
"162",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,272152,3,"Sudeste","MG","Minas Gerais"
"163",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,372370,3,"Sudeste","RJ","Rio de Janeiro"
"164",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,385119,3,"Sudeste","SP","São Paulo"
"165",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,953609,3,"Sudeste","ES","Espírito Santo"
"166",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,5192439,3,"Sudeste","MG","Minas Gerais"
"167",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,4092648,3,"Sudeste","RJ","Rio de Janeiro"
"168",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,8091867,3,"Sudeste","SP","São Paulo"
"169",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,992,3,"Sudeste","ES","Espírito Santo"
"170",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,5236,3,"Sudeste","MG","Minas Gerais"
"171",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,6348,3,"Sudeste","RJ","Rio de Janeiro"
"172",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,10979,3,"Sudeste","SP","São Paulo"
"173",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,927,3,"Sudeste","ES","Espírito Santo"
"174",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,5164,3,"Sudeste","MG","Minas Gerais"
"175",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,9256,3,"Sudeste","RJ","Rio de Janeiro"
"176",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,15710,3,"Sudeste","SP","São Paulo"
"177",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,624,3,"Sudeste","ES","Espírito Santo"
"178",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,4273,3,"Sudeste","MG","Minas Gerais"
"179",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,4106,3,"Sudeste","RJ","Rio de Janeiro"
"180",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,4973,3,"Sudeste","SP","São Paulo"
"181",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,2805,3,"Sudeste","ES","Espírito Santo"
"182",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,14155,3,"Sudeste","MG","Minas Gerais"
"183",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,14136,3,"Sudeste","RJ","Rio de Janeiro"
"184",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,18927,3,"Sudeste","SP","São Paulo"
"185",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,668792,3,"Sudeste","ES","Espírito Santo"
"186",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,4151507,3,"Sudeste","MG","Minas Gerais"
"187",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,2402076,3,"Sudeste","RJ","Rio de Janeiro"
"188",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,11927802,3,"Sudeste","SP","São Paulo"
"189",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,107172,3,"Sudeste","ES","Espírito Santo"
"190",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,579920,3,"Sudeste","MG","Minas Gerais"
"191",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,1425699,3,"Sudeste","RJ","Rio de Janeiro"
"192",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,1558639,3,"Sudeste","SP","São Paulo"
"193",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,51476,3,"Sudeste","ES","Espírito Santo"
"194",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,384798,3,"Sudeste","MG","Minas Gerais"
"195",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,292369,3,"Sudeste","RJ","Rio de Janeiro"
"196",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,709170,3,"Sudeste","SP","São Paulo"
"197",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,90355,3,"Sudeste","ES","Espírito Santo"
"198",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,622953,3,"Sudeste","MG","Minas Gerais"
"199",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,636682,3,"Sudeste","RJ","Rio de Janeiro"
"200",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,1048712,3,"Sudeste","SP","São Paulo"
"201",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,190452,4,"Sul","PR","Paraná"
"202",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,239437,4,"Sul","RS","Rio Grande do Sul"
"203",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,109876,4,"Sul","SC","Santa Catarina"
"204",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,2111589,4,"Sul","PR","Paraná"
"205",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,2052656,4,"Sul","RS","Rio Grande do Sul"
"206",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",13,1108851,4,"Sul","SC","Santa Catarina"
"207",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,3597,4,"Sul","PR","Paraná"
"208",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,2699,4,"Sul","RS","Rio Grande do Sul"
"209",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",17,1974,4,"Sul","SC","Santa Catarina"
"210",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,3086,4,"Sul","PR","Paraná"
"211",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,3602,4,"Sul","RS","Rio Grande do Sul"
"212",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",27,1895,4,"Sul","SC","Santa Catarina"
"213",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,1321,4,"Sul","PR","Paraná"
"214",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,3315,4,"Sul","RS","Rio Grande do Sul"
"215",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",29,843,4,"Sul","SC","Santa Catarina"
"216",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,7434,4,"Sul","PR","Paraná"
"217",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,7658,4,"Sul","RS","Rio Grande do Sul"
"218",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",44,5318,4,"Sul","SC","Santa Catarina"
"219",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,2953572,4,"Sul","PR","Paraná"
"220",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,3460730,4,"Sul","RS","Rio Grande do Sul"
"221",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",45,1889277,4,"Sul","SC","Santa Catarina"
"222",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,301688,4,"Sul","PR","Paraná"
"223",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,439959,4,"Sul","RS","Rio Grande do Sul"
"224",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",50,220431,4,"Sul","SC","Santa Catarina"
"225",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,145476,4,"Sul","PR","Paraná"
"226",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,214245,4,"Sul","RS","Rio Grande do Sul"
"227",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",95,85003,4,"Sul","SC","Santa Catarina"
"228",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,249181,4,"Sul","PR","Paraná"
"229",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,252527,4,"Sul","RS","Rio Grande do Sul"
"230",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",96,164705,4,"Sul","SC","Santa Catarina"
"231",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,82854,5,"Centro-Oeste","DF","Distrito Federal"
"232",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,51445,5,"Centro-Oeste","GO","Goiás"
"233",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,24245,5,"Centro-Oeste","MS","Mato Grosso do Sul"
"234",2006,"BR",1,"ELEICOES 2006",1,"PRESIDENTE",12,31457,5,"Centro-Oeste","MT","Mato Grosso"
