"","ANO_ELEICAO","SIGLA_UE","NUM_TURNO","DESCRICAO_ELEICAO","CODIGO_CARGO","DESCRICAO_CARGO","NUMERO_CANDIDATO","QTDE_VOTOS","CODIGO_MACRO","NOME_MACRO","UF","NOME_UF"
"97",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",13,2127529,2,"Nordeste","PE","Pernambuco"
"98",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",13,1235471,2,"Nordeste","PI","Piauí"
"99",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",13,999798,2,"Nordeste","RN","Rio Grande do Norte"
"100",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",13,601902,2,"Nordeste","SE","Sergipe"
"101",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,1197,2,"Nordeste","AL","Alagoas"
"102",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,3509,2,"Nordeste","BA","Bahia"
"103",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,4662,2,"Nordeste","CE","Ceará"
"104",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,4341,2,"Nordeste","MA","Maranhão"
"105",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,1072,2,"Nordeste","PB","Paraíba"
"106",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,2762,2,"Nordeste","PE","Pernambuco"
"107",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,1456,2,"Nordeste","PI","Piauí"
"108",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,2833,2,"Nordeste","RN","Rio Grande do Norte"
"109",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",16,1706,2,"Nordeste","SE","Sergipe"
"110",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,8413,2,"Nordeste","AL","Alagoas"
"111",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,37198,2,"Nordeste","BA","Bahia"
"112",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,25756,2,"Nordeste","CE","Ceará"
"113",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,22392,2,"Nordeste","MA","Maranhão"
"114",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,12103,2,"Nordeste","PB","Paraíba"
"115",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,15694,2,"Nordeste","PE","Pernambuco"
"116",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,6287,2,"Nordeste","PI","Piauí"
"117",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,13318,2,"Nordeste","RN","Rio Grande do Norte"
"118",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",20,18781,2,"Nordeste","SE","Sergipe"
"119",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,892,2,"Nordeste","AL","Alagoas"
"120",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,2891,2,"Nordeste","BA","Bahia"
"121",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,1833,2,"Nordeste","CE","Ceará"
"122",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,1152,2,"Nordeste","MA","Maranhão"
"123",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,796,2,"Nordeste","PB","Paraíba"
"124",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,1720,2,"Nordeste","PE","Pernambuco"
"125",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,488,2,"Nordeste","PI","Piauí"
"126",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,641,2,"Nordeste","RN","Rio Grande do Norte"
"127",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",21,764,2,"Nordeste","SE","Sergipe"
"128",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,611,2,"Nordeste","AL","Alagoas"
"129",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,1828,2,"Nordeste","BA","Bahia"
"130",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,3194,2,"Nordeste","CE","Ceará"
"131",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,2205,2,"Nordeste","MA","Maranhão"
"132",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,911,2,"Nordeste","PB","Paraíba"
"133",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,1266,2,"Nordeste","PE","Pernambuco"
"134",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,752,2,"Nordeste","PI","Piauí"
"135",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,929,2,"Nordeste","RN","Rio Grande do Norte"
"136",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",27,431,2,"Nordeste","SE","Sergipe"
"137",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,7073,2,"Nordeste","AL","Alagoas"
"138",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,15339,2,"Nordeste","BA","Bahia"
"139",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,15979,2,"Nordeste","CE","Ceará"
"140",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,6707,2,"Nordeste","MA","Maranhão"
"141",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,7540,2,"Nordeste","PB","Paraíba"
"142",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,11503,2,"Nordeste","PE","Pernambuco"
"143",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,2338,2,"Nordeste","PI","Piauí"
"144",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,5296,2,"Nordeste","RN","Rio Grande do Norte"
"145",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",28,3678,2,"Nordeste","SE","Sergipe"
"146",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,125,2,"Nordeste","AL","Alagoas"
"147",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,555,2,"Nordeste","BA","Bahia"
"148",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,342,2,"Nordeste","CE","Ceará"
"149",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,158,2,"Nordeste","MA","Maranhão"
"150",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,247,2,"Nordeste","PB","Paraíba"
"151",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,322,2,"Nordeste","PE","Pernambuco"
"152",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,151,2,"Nordeste","PI","Piauí"
"153",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,163,2,"Nordeste","RN","Rio Grande do Norte"
"154",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",29,142,2,"Nordeste","SE","Sergipe"
"155",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,356974,2,"Nordeste","AL","Alagoas"
"156",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,1285237,2,"Nordeste","BA","Bahia"
"157",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,639113,2,"Nordeste","CE","Ceará"
"158",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,535202,2,"Nordeste","MA","Maranhão"
"159",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,393980,2,"Nordeste","PB","Paraíba"
"160",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,2312282,2,"Nordeste","PE","Pernambuco"
"161",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,246421,2,"Nordeste","PI","Piauí"
"162",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,286541,2,"Nordeste","RN","Rio Grande do Norte"
"163",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",40,203592,2,"Nordeste","SE","Sergipe"
"164",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,3557,2,"Nordeste","AL","Alagoas"
"165",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,15739,2,"Nordeste","BA","Bahia"
"166",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,14107,2,"Nordeste","CE","Ceará"
"167",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,6970,2,"Nordeste","MA","Maranhão"
"168",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,7798,2,"Nordeste","PB","Paraíba"
"169",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,13361,2,"Nordeste","PE","Pernambuco"
"170",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,4393,2,"Nordeste","PI","Piauí"
"171",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,5359,2,"Nordeste","RN","Rio Grande do Norte"
"172",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",43,3739,2,"Nordeste","SE","Sergipe"
"173",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,312084,2,"Nordeste","AL","Alagoas"
"174",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,1278421,2,"Nordeste","BA","Bahia"
"175",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,678431,2,"Nordeste","CE","Ceará"
"176",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,365867,2,"Nordeste","MA","Maranhão"
"177",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,491408,2,"Nordeste","PB","Paraíba"
"178",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,285859,2,"Nordeste","PE","Pernambuco"
"179",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,242443,2,"Nordeste","PI","Piauí"
"180",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,330662,2,"Nordeste","RN","Rio Grande do Norte"
"181",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",45,249088,2,"Nordeste","SE","Sergipe"
"182",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,15249,2,"Nordeste","AL","Alagoas"
"183",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,55899,2,"Nordeste","BA","Bahia"
"184",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,52520,2,"Nordeste","CE","Ceará"
"185",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,13111,2,"Nordeste","MA","Maranhão"
"186",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,16867,2,"Nordeste","PB","Paraíba"
"187",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,40490,2,"Nordeste","PE","Pernambuco"
"188",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,10170,2,"Nordeste","PI","Piauí"
"189",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,20226,2,"Nordeste","RN","Rio Grande do Norte"
"190",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",50,12839,2,"Nordeste","SE","Sergipe"
"191",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,71613,2,"Nordeste","AL","Alagoas"
"192",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,252773,2,"Nordeste","BA","Bahia"
"193",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,158525,2,"Nordeste","CE","Ceará"
"194",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,76775,2,"Nordeste","MA","Maranhão"
"195",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,95339,2,"Nordeste","PB","Paraíba"
"196",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,219869,2,"Nordeste","PE","Pernambuco"
"197",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,37311,2,"Nordeste","PI","Piauí"
"198",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,84984,2,"Nordeste","RN","Rio Grande do Norte"
"199",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",95,54121,2,"Nordeste","SE","Sergipe"
"200",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,131950,2,"Nordeste","AL","Alagoas"
"201",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,580246,2,"Nordeste","BA","Bahia"
"202",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,328894,2,"Nordeste","CE","Ceará"
"203",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,212004,2,"Nordeste","MA","Maranhão"
"204",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,141397,2,"Nordeste","PB","Paraíba"
"205",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,275611,2,"Nordeste","PE","Pernambuco"
"206",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,114739,2,"Nordeste","PI","Piauí"
"207",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,186075,2,"Nordeste","RN","Rio Grande do Norte"
"208",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",96,90614,2,"Nordeste","SE","Sergipe"
"209",2014,"BR",1,"ELEIÇÕES GERAIS 2014",1,"PRESIDENTE",13,654209,3,"Sudeste","ES","Espírito Santo"
