COD_MUN_IBGE,NOME_MUNICIPIO,PIB,POP
1505908,Porto de Moz,60098.877,28091
1506005,Prainha,101736.436,30060
1506104,Primavera,16606.987,10647
1506112,Quatipuru,21562.924,11825
1506138,Redenção,424132.946,69581
1506161,Rio Maria,108288.971,12712
1506187,Rondon do Pará,197008.928,44485
1506195,Rurópolis,71196.754,27410
1506203,Salinópolis,93182.272,39157
1506302,Salvaterra,35825.201,16828
1506351,Santa Bárbara do Pará,38011.764,12764
1506401,Santa Cruz do Arari,16978.035,5510
1506500,Santa Izabel do Pará,203680.194,48469
1506559,Santa Luzia do Pará,40840.53,19700
1506583,Santa Maria das Barreiras,67943.057,12929
1506609,Santa Maria do Pará,74387.992,22388
1506708,Santana do Araguaia,203853.534,39318
1506807,Santarém,1361522.546,272237
1506906,Santarém Novo,15437.819,5936
1507003,Santo Antônio do Tauá,91640.342,21269
1507102,São Caetano de Odivelas,36804.704,14888
1507151,São Domingos do Araguaia,60249.102,23033
1507201,São Domingos do Capim,62618.167,30863
1507300,São Félix do Xingu,206933.39,39774
1507409,São Francisco do Pará,39082.073,15636
1507458,São Geraldo do Araguaia,108714.239,27356
1507466,São João da Ponta,14516.241,3950
1507474,São João de Pirabas,35253.591,18133
1507508,São João do Araguaia,28923.525,15801
1507607,São Miguel do Guamá,159574.492,45832
1507706,São Sebastião da Boa Vista,40438.875,19114
1507755,Sapucaia,34436.523,3048
1507805,Senador José Porfírio,32129.868,11826
1507904,Soure,50980.643,21270
1507953,Tailândia,233834.894,49412
1507961,Terra Alta,17545.499,9842
1507979,Terra Santa,33665.615,16601
1508001,Tomé-Açu,179081.045,50382
1508035,Tracuateua,45127.207,25857
1508050,Trairão,56693.092,16801
1508084,Tucumã,136001.472,22097
1508100,Tucuruí,1363488.15,83689
1508126,Ulianópolis,349519.013,25511
1508159,Uruará,159636.752,55720
1508209,Vigia,93529.434,41637
1508308,Viseu,115681.313,52893
1508357,Vitória do Xingu,52785.987,10472
1508407,Xinguara,268337.602,31198
1600055,Serra do Navio,21269.292,3817
1600105,Amapá,36555.295,7296
1600154,Pedra Branca do Amapari,37390.185,4965
1600204,Calçoene,34254.037,7312
1600212,Cutias,16241.049,3882
1600238,Ferreira Gomes,22712.006,4017
1600253,Itaubal,16512.476,3487
1600279,Laranjal do Jari,158928.877,32919
1600303,Macapá,2628385.699,326466
1600402,Mazagão,59210.183,13139
1600501,Oiapoque,91743.392,14885
1600535,Porto Grande,62670.716,13217
1600550,Pracuúba,13234.563,2611
1600600,Santana,538048.051,91310
1600709,Tartarugalzinho,38674.514,8032
1600808,Vitória do Jari,48909.428,10045
1700251,Abreulândia,8377.861,2311
1700301,Aguiarnópolis,16736.262,3449
1700350,Aliança do Tocantins,31756.842,6366
1700400,Almas,29601.086,8840
1700707,Alvorada,44538.4,8371
1701002,Ananás,36459.532,11501
1701051,Angico,9403.377,2894
1701101,Aparecida do Rio Negro,18799.297,3629
1701309,Aragominas,19734.424,7645
1701903,Araguacema,18882.758,5830
1702000,Araguaçu,50459.394,9108
1702109,Araguaína,884198.941,123353
1702158,Araguanã,20197.3,5095
1702208,Araguatins,77798.062,28373
1702307,Arapoema,33054.388,6794
1702406,Arraias,43676.308,10970
1702554,Augustinópolis,42470.433,14143
1702703,Aurora do Tocantins,10502.959,2936
1702901,Axixá do Tocantins,23734.742,8314
1703008,Babaçulândia,24084.282,10888
1703057,Bandeirantes do Tocantins,32911.865,2628
1703073,Barra do Ouro,9281.3,3697
1703107,Barrolândia,21311.693,4731
1703206,Bernardo Sayão,21334.916,4656
1703305,Bom Jesus do Tocantins,12529.478,2251
1703602,Brasilândia do Tocantins,12603.444,2019
1703701,Brejinho de Nazaré,31843.144,4407
1703800,Buriti do Tocantins,21151.608,7942
1703826,Cachoeirinha,6190.571,2268
1703842,Campos Lindos,77433.578,6643
1703867,Cariri do Tocantins,23807.137,3100
1703883,Carmolândia,9376.184,2105
1703891,Carrasco Bonito,8896.171,3973
1703909,Caseara,16465.035,4054
1704105,Centenário,7851.088,2264
1704600,Chapada de Areia,5303.092,1218
1705102,Chapada da Natividade,11748,3540
1705508,Colinas do Tocantins,163928.951,27207
1705557,Combinado,15140.938,4370
1705607,Conceição do Tocantins,12374.815,4495
1706001,Couto Magalhães,11951.211,4069
1706100,Cristalândia,34695.231,7043
1706258,Crixás do Tocantins,9315.322,1497
1706506,Darcinópolis,17100.002,4710
1707009,Dianópolis,92372.205,16537
1707108,Divinópolis do Tocantins,22715.898,5994
1707207,Dois Irmãos do Tocantins,22362.441,6966
1707306,Dueré,39500.011,4649
1707405,Esperantina,19169.519,8800
1707553,Fátima,18758.461,3824
1707652,Figueirópolis,42296.334,5323
1707702,Filadélfia,23990.234,8541
1708205,Formoso do Araguaia,146735.713,19710
1708254,Fortaleza do Tabocão,31147.098,2630
1708304,Goianorte,15050.75,4700
1709005,Goiatins,27741.581,10880
1709302,Guaraí,114077.4,20715
1709500,Gurupi,511338.916,69727
1709807,Ipueiras,5124.561,1177
1710508,Itacajá,22821.133,6667
1710706,Itaguatins,17529.974,6579
1710904,Itapiratins,11337.779,3479
1711100,Itaporã do Tocantins,12919.04,2019
1711506,Jaú do Tocantins,13987.819,3227
1711803,Juarina,7876.224,2535
1711902,Lagoa da Confusão,94734.7,7934
1711951,Lagoa do Tocantins,6869.95,2769
1712009,Lajeado,18468.263,3047
1712157,Lavandeira,14356.926,1217
1712405,Lizarda,7940.282,3618
1712454,Luzinópolis,9057.654,2302
1712504,Marianópolis do Tocantins,19706.706,3776
1712702,Mateiros,28047.354,1831
1712801,Maurilândia do Tocantins,7878.481,3257
1713205,Miracema do Tocantins,267160.037,26729
1713304,Miranorte,48851.469,12200
1713601,Monte do Carmo,25199.508,4593
1713700,Monte Santo do Tocantins,7834.06,1917
1713809,Palmeiras do Tocantins,14303.636,5409
1713957,Muricilândia,12064.98,2648
1714203,Natividade,32547.283,9407
1714302,Nazaré,13756.696,5594
1714880,Nova Olinda,54775.682,10148
1715002,Nova Rosalândia,11714.809,3240
1715101,Novo Acordo,10032.154,3323
1715150,Novo Alegre,7598.315,2455
1715259,Novo Jardim,19226.604,2432
1715507,Oliveira de Fátima,5034.27,1006
1715705,Palmeirante,11901.565,3643
1715754,Palmeirópolis,26257.422,6068
1716109,Paraíso do Tocantins,274870.157,39856
1716208,Paranã,27103.548,10171
1716307,Pau D'Arco,14844.652,4548
1716505,Pedro Afonso,89202.45,9021
1716604,Peixe,262704.964,8711
1716653,Pequizeiro,17525.034,5170
1716703,Colméia,38782.759,9628
1717008,Pindorama do Tocantins,12885.236,4568
1717206,Piraquê,12941.257,3371
1717503,Pium,29275.385,4677
1717800,Ponte Alta do Bom Jesus,11459.631,4377
1717909,Ponte Alta do Tocantins,22041.526,6135
1718006,Porto Alegre do Tocantins,8395.167,2522
1718204,Porto Nacional,237237.728,46285
1718303,Praia Norte,14502.146,7832
1718402,Presidente Kennedy,17680.96,3844
1718451,Pugmil,16355.17,2398
1718501,Recursolândia,8543.733,3594
1718550,Riachinho,11131.501,3718
1718659,Rio da Conceição,6323.265,1395
1718709,Rio dos Bois,11532.397,2608
1718758,Rio Sono,15346.121,5686
1718808,Sampaio,5832.877,2589
1718840,Sandolândia,17653.886,3554
1718865,Santa Fé do Araguaia,25628.977,6387
1718881,Santa Maria do Tocantins,10122.694,2369
1718899,Santa Rita do Tocantins,18599.056,1904
1718907,Santa Rosa do Tocantins,23349.081,4536
1719004,Santa Tereza do Tocantins,7904.274,2301
1720002,Santa Terezinha do Tocantins,7235.143,2691
1720101,São Bento do Tocantins,8852.825,3227
1720150,São Félix do Tocantins,5099.584,1465
1720200,São Miguel do Tocantins,16867.783,9164
1720259,São Salvador do Tocantins,19823.807,2802
1720309,São Sebastião do Tocantins,9580.276,4190
1720499,São Valério,19246.194,5679
1720655,Silvanópolis,29329.732,4212
1720804,Sítio Novo do Tocantins,20401.276,10534
1720853,Sucupira,14221.164,1331
1720903,Taguatinga,55671.577,13956
1720937,Taipas do Tocantins,5407.222,1506
1720978,Talismã,16482.2,2609
1721000,Palmas,1511957.602,187639
1721109,Tocantínia,13181.817,5872
1721208,Tocantinópolis,72807.246,25316
1721257,Tupirama,18415.758,1259
1721307,Tupiratins,6819.656,1429
1722081,Wanderlândia,51353.312,10724
1722107,Xambioá,45866.852,12345
2100055,Açailândia,920588.109,100841
2100105,Afonso Cunha,8628.414,4731
2100154,Água Doce do Maranhão,14044.985,9788
2100204,Alcântara,27826.618,22165
2100303,Aldeias Altas,31456.159,18471
2100402,Altamira do Maranhão,15146.915,6488
2100436,Alto Alegre do Maranhão,36753.08,22910
2100477,Alto Alegre do Pindaré,61125.747,34007
2100501,Alto Parnaíba,54222.155,10091
2100550,Amapá do Maranhão,11099.727,6261
2100600,Amarante do Maranhão,72298.733,35494
2100709,Anajatuba,38252.625,22504
2100808,Anapurus,33390.067,10296
2100832,Apicum-Açu,16922.625,12471
2100873,Araguanã,18186.459,8804
2100907,Araioses,62900.294,35118
2100956,Arame,54226.212,27750
2101004,Arari,51863.384,27156
2101103,Axixá,14438.7,10544
2101202,Bacabal,327862,95335
2101251,Bacabeira,87010.099,11126
2101301,Bacuri,18802.948,16429
2101350,Bacurituba,8631.219,4966
2101400,Balsas,834838.069,69662
2101509,Barão de Grajaú,31270.147,16298
2101608,Barra do Corda,166119.569,78154
2101707,Barreirinhas,79883.626,43927
2101731,Belágua,11255.497,5361
2101772,Bela Vista do Maranhão,13980.447,10185
2101806,Benedito Leite,14731.527,5498
2101905,Bequimão,31884.258,18840
2101939,Bernardo do Mearim,12674.206,5800
2101970,Boa Vista do Gurupi,13749.686,5963
2102002,Bom Jardim,72453.197,37164
2102036,Bom Jesus das Selvas,45004.479,18651
2102077,Bom Lugar,24622.356,12838
2102101,Brejo,74619.679,29290
2102150,Brejo de Areia,19331.599,8550
2102200,Buriti,54590.212,24778
2102309,Buriti Bravo,40565.817,21602
2102325,Buriticupu,100962.717,61657
2102358,Buritirana,27893.713,15087
2102374,Cachoeira Grande,11464.505,8167
2102408,Cajapió,13637.045,10484
2102507,Cajari,23478.79,12064
2102556,Campestre do Maranhão,31356.563,12728
2102606,Cândido Mendes,31542.901,19405
2102705,Cantanhede,29769.634,17762
2102754,Capinzal do Norte,22823.548,10694
2102804,Carolina,78161.72,23645
2102903,Carutapera,32552.997,20030
2103000,Caxias,680492.106,142971
2103109,Cedral,14524.268,10636
2103125,Central do Maranhão,10207.246,8305
2103158,Centro do Guilherme,14628.976,6777
2103174,Centro Novo do Maranhão,29309.975,15880
2103208,Chapadinha,148240.439,63610
2103257,Cidelândia,34473.522,12201
2103307,Codó,378729.929,113889
2103406,Coelho Neto,171747.27,43520
2103505,Colinas,76569.325,39297
2103554,Conceição do Lago-Açu,17303.9,9861
2103604,Coroatá,118597.143,59116
2103703,Cururupu,55883.289,38108
2103752,Davinópolis,27013.6,11890
2103802,Dom Pedro,54218.73,23100
2103901,Duque Bacelar,16445.901,10374
2104008,Esperantinópolis,34499.464,22109
2104057,Estreito,96155.608,24728
2104073,Feira Nova do Maranhão,16418.081,7516
2104081,Fernando Falcão,13614.091,4907
2104099,Formosa da Serra Negra,34549.188,16779
2104107,Fortaleza dos Nogueiras,57027.475,12257
2104206,Fortuna,33127.653,14096
2104305,Godofredo Viana,12837.267,6801
2104404,Gonçalves Dias,29080.021,16922
2104503,Governador Archer,16713.277,8501
2104552,Governador Edison Lobão,75807.597,12416
2104602,Governador Eugênio Barros,28216.311,15488
2104628,Governador Luiz Rocha,13340.64,6398
2104651,Governador Newton Bello,20316.951,12717
2104677,Governador Nunes Freire,45221.107,31250
2104701,Graça Aranha,12598.096,6177
2104800,Grajaú,140979.095,52303
2104909,Guimarães,20901.119,12785
2105005,Humberto de Campos,28680.904,21879
2105104,Icatu,24677.16,21905
2105153,Igarapé do Meio,17783.202,10986
2105203,Igarapé Grande,20553.028,9295
2105302,Imperatriz,1388734.412,231950
2105351,Itaipava do Grajaú,27286.739,12236
2105401,Itapecuru Mirim,124295.761,50994
2105427,Itinga do Maranhão,105289.146,27283
2105450,Jatobá,16913.844,4482
2105476,Jenipapo dos Vieiras,28196.815,14348
2105500,João Lisboa,84107.56,21647
2105609,Joselândia,25514.98,14271
2105658,Junco do Maranhão,10072.304,6193
2105708,Lago da Pedra,103019.843,41764
2105807,Lago do Junco,16103.752,9680
2105906,Lago Verde,26202.885,14053
2105922,Lagoa do Mato,17581.605,9938
2105948,Lago dos Rodrigues,18481.025,8083
2105963,Lagoa Grande do Maranhão,21821.582,8135
2105989,Lajeado Novo,15698.321,6331
2106003,Lima Campos,21432.148,10900
2106102,Loreto,36487.939,10311
2106201,Luís Domingues,8949.303,5708
2106300,Magalhães de Almeida,24551.054,13804
2106326,Maracaçumé,30966.143,16327
2106359,Marajá do Sena,22778.7,7027
2106375,Maranhãozinho,14847.555,9865
2106409,Mata Roma,31130.205,12411
2106508,Matinha,35695.011,21207
2106607,Matões,37309.921,27005
2106631,Matões do Norte,15879.394,7855
2106672,Milagres do Maranhão,18262.025,7540
2106706,Mirador,41702.987,21327
2106755,Miranda do Norte,31109.799,17070
2106805,Mirinzal,17162.119,13597
2106904,Monção,47432.561,26392
2107001,Montes Altos,21018.668,10814
2107100,Morros,20405.101,15476
2107209,Nina Rodrigues,12268.368,8695
2107258,Nova Colinas,22301.692,4372
2107308,Nova Iorque,11144.035,4342
2107357,Nova Olinda do Maranhão,32753.639,14568
2107407,Olho d'Água das Cunhãs,39601.306,17064
2107456,Olinda Nova do Maranhão,18755.145,10091
2107506,Paço do Lumiar,184166.109,93796
2107605,Palmeirândia,29649.21,18136
2107704,Paraibano,44565.051,18920
2107803,Parnarama,59140.379,33052
2107902,Passagem Franca,32865.938,15153
2108009,Pastos Bons,39851.951,16251
2108058,Paulino Neves,16491.299,11994
2108108,Paulo Ramos,40368.923,19154
2108207,Pedreiras,138295.371,42390
2108256,Pedro do Rosário,26931.99,22304
2108306,Penalva,48435.64,30818
2108405,Peri Mirim,20994.854,12915
2108454,Peritoró,37703.702,19365
2108504,Pindaré-Mirim,74950.027,28923
2108603,Pinheiro,170816.261,71828
2108702,Pio XII,42779.397,27384
2108801,Pirapemas,25487.013,14405
2108900,Poção de Pedras,49179.418,21299
2109007,Porto Franco,65711.777,17854
2109056,Porto Rico do Maranhão,10100.386,6085
2109106,Presidente Dutra,120554.934,41539
2109205,Presidente Juscelino,19622.351,11064
2109239,Presidente Médici,12503.269,5134
2109270,Presidente Sarney,31880.763,14431
2109304,Presidente Vargas,14870.706,10252
2109403,Primeira Cruz,13241.161,12078
2109452,Raposa,42693.879,20044
2109502,Riachão,96375.414,21250
2109551,Ribamar Fiquene,18622.854,6962
2109601,Rosário,76485.929,34730
2109700,Sambaíba,65470.807,5014
2109759,Santa Filomena do Maranhão,14773.63,5340
2109809,Santa Helena,50893.77,33131
2109908,Santa Inês,285808.827,75188
2110005,Santa Luzia,165129.701,78716
2110039,Santa Luzia do Paruá,41772.76,19512
2110104,Santa Quitéria do Maranhão,39640.6,30509
2110203,Santa Rita,35443.006,24280
2110237,Santana do Maranhão,12687.505,10458
2110278,Santo Amaro do Maranhão,12089.558,9688
2110302,Santo Antônio dos Lopes,28445.078,14165
2110401,São Benedito do Rio Preto,23952.639,17153
2110500,São Bento,54206.125,33760
2110609,São Bernardo,52512.689,25034
2110658,São Domingos do Azeitão,36717.086,7275
2110708,São Domingos do Maranhão,73813.819,35811
2110807,São Félix de Balsas,12526.121,4580
2110856,São Francisco do Brejão,26147.915,8000
2110906,São Francisco do Maranhão,20185.243,12822
2111003,São João Batista,32917.104,20616
2111029,São João do Carú,35000.157,14600
2111052,São João do Paraíso,31552.513,11388
2111078,São João do Soter,28708.145,16167
2111102,São João dos Patos,62009.564,23794
2111201,São José de Ribamar,299358.644,126271
2111250,São José dos Basílios,16059.324,7615
2111300,São Luís,7902077.866,959124
2111409,São Luís Gonzaga do Maranhão,49272.605,21533
2111508,São Mateus do Maranhão,65365.41,37203
2111532,São Pedro da Água Branca,22011.468,11115
2111573,São Pedro dos Crentes,14688.249,4239
2111607,São Raimundo das Mangabeiras,101701.794,15241
2111631,São Raimundo do Doca Bezerra,10687.26,6560
2111672,São Roberto,8256.386,4513
2111706,São Vicente Ferrer,34610.187,19448
2111722,Satubinha,14489.61,9559
2111748,Senador Alexandre Costa,17176.701,7946
2111763,Senador La Rocque,47472.657,18654
2111789,Serrano do Maranhão,9111.49,5547
2111805,Sítio Novo,36283.96,15871
2111904,Sucupira do Norte,22538.519,10443
2111953,Sucupira do Riachão,10132.679,4658
2112001,Tasso Fragoso,198593.428,6494
2112100,Timbiras,39299.317,28166
2112209,Timon,392291.061,141109
2112233,Trizidela do Vale,44182.822,16727
2112274,Tufilândia,11621.869,5506
2112308,Tuntum,73826.523,36827
2112407,Turiaçu,80826.441,34279
2112456,Turilândia,36778.824,17589
2112506,Tutóia,67803.282,43983
2112605,Urbano Santos,34943.186,17222
2112704,Vargem Grande,61436.247,35636
2112803,Viana,87002.705,45395
2112852,Vila Nova dos Martírios,22971.058,7218
2112902,Vitória do Mearim,58662.308,33283
2113009,Vitorino Freire,75284.515,28900
2114007,Zé Doca,96928.975,50183
2200053,Acauã,10009.016,5594
2200103,Agricolândia,8500.387,5257
2200202,Água Branca,29415.446,15669
2200251,Alagoinha do Piauí,10558.142,6249
2200277,Alegrete do Piauí,8275.152,4827
2200301,Alto Longá,19589.267,11808
2200400,Altos,73671.085,38087
2200459,Alvorada do Gurguéia,15451.663,4229
2200509,Amarante,31452.475,17067
2200608,Angical do Piauí,12695.899,7126
2200707,Anísio de Abreu,10895.76,7588
2200806,Antônio Almeida,27473.115,2633
2200905,Aroazes,12182.292,6122
2201002,Arraial,7698.793,4760
2201051,Assunção do Piauí,10171.077,7303
2201101,Avelino Lopes,14964.485,10373
2201150,Baixa Grande do Ribeiro,71254.993,8605
2201176,Barra D'Alcântara,6645.093,3679
2201200,Barras,82016.492,42288
2201309,Barreiras do Piauí,6096.796,3210
2201408,Barro Duro,13402.115,7162
