COD_MUN_IBGE,NOME_MUNICIPIO,PIB,POP
1703867,Cariri do Tocantins,102874.364,3872
1703883,Carmolândia,24399.507,2363
1703891,Carrasco Bonito,23419.624,3759
1703909,Caseara,42863.408,4744
1704105,Centenário,20555.022,2627
1704600,Chapada de Areia,13609.13,1345
1705102,Chapada da Natividade,40864.711,3278
1705508,Colinas do Tocantins,406844.779,31675
1705557,Combinado,39796.229,4691
1705607,Conceição do Tocantins,30448.401,4153
1706001,Couto Magalhães,47329.733,5111
1706100,Cristalândia,67724.527,7222
1706258,Crixás do Tocantins,24688.119,1592
1706506,Darcinópolis,54385.563,5425
1707009,Dianópolis,306191.677,19669
1707108,Divinópolis do Tocantins,66497.429,6452
1707207,Dois Irmãos do Tocantins,58789.518,7145
1707306,Dueré,70078.119,4597
1707405,Esperantina,59145.074,9756
1707553,Fátima,37691.222,3799
1707652,Figueirópolis,106075.553,5307
1707702,Filadélfia,69463.407,8549
1708205,Formoso do Araguaia,259929.464,18369
1708254,Fortaleza do Tabocão,79394.355,2446
1708304,Goianorte,40082.607,4974
1709005,Goiatins,107145.411,12220
1709302,Guaraí,349654.809,23681
1709500,Gurupi,1468283.288,78525
1709807,Ipueiras,24957.572,1711
1710508,Itacajá,59189.604,7148
1710706,Itaguatins,40445.119,5976
1710904,Itapiratins,37936.183,3571
1711100,Itaporã do Tocantins,27516.281,2434
1711506,Jaú do Tocantins,33843.647,3566
1711803,Juarina,17744.329,2216
1711902,Lagoa da Confusão,260997.856,10821
1711951,Lagoa do Tocantins,22790.793,3676
1712009,Lajeado,35119.197,2838
1712157,Lavandeira,52726.784,1665
1712405,Lizarda,21711.015,3716
1712454,Luzinópolis,24009.296,2713
1712504,Marianópolis do Tocantins,44316.325,4507
1712702,Mateiros,79680.704,2311
1712801,Maurilândia do Tocantins,20785.879,3200
1713205,Miracema do Tocantins,489446.809,20117
1713304,Miranorte,120792.99,12747
1713601,Monte do Carmo,72953.991,6946
1713700,Monte Santo do Tocantins,20538.347,2118
1713809,Palmeiras do Tocantins,43085.431,5909
1713957,Muricilândia,28935.812,3224
1714203,Natividade,81543.822,9021
1714302,Nazaré,30430.979,4271
1714880,Nova Olinda,195961.08,10883
1715002,Nova Rosalândia,27753.274,3858
1715101,Novo Acordo,28888.063,3869
1715150,Novo Alegre,18075.97,2288
1715259,Novo Jardim,51583.53,2504
1715507,Oliveira de Fátima,14045.352,1049
1715705,Palmeirante,47090.751,5157
1715754,Palmeirópolis,72529.593,7380
1716109,Paraíso do Tocantins,764692.816,45669
1716208,Paranã,301798.853,10327
1716307,Pau D'Arco,43026.567,4627
1716505,Pedro Afonso,345733.027,11919
1716604,Peixe,506273.321,10629
1716653,Pequizeiro,43244.047,5124
1716703,Colméia,81906.454,8500
1717008,Pindorama do Tocantins,33522.411,4479
1717206,Piraquê,28909.66,2933
1717503,Pium,74047.762,6869
1717800,Ponte Alta do Bom Jesus,29494.566,4540
1717909,Ponte Alta do Tocantins,52353.621,7333
1718006,Porto Alegre do Tocantins,19965.118,2857
1718204,Porto Nacional,866502.274,49774
1718303,Praia Norte,47478.744,7792
1718402,Presidente Kennedy,54358.588,3670
1718451,Pugmil,30237.694,2427
1718501,Recursolândia,27466.295,3864
1718550,Riachinho,30563.033,4270
1718659,Rio da Conceição,12815.792,1794
1718709,Rio dos Bois,25289.375,2616
1718758,Rio Sono,40343.522,6279
1718808,Sampaio,23909.667,4025
1718840,Sandolândia,41454.366,3326
1718865,Santa Fé do Araguaia,65355.291,6764
1718881,Santa Maria do Tocantins,24538.303,2995
1718899,Santa Rita do Tocantins,28556.006,2170
1718907,Santa Rosa do Tocantins,65130.882,4607
1719004,Santa Tereza do Tocantins,19934.711,2585
1720002,Santa Terezinha do Tocantins,16197.258,2477
1720101,São Bento do Tocantins,31224.382,4740
1720150,São Félix do Tocantins,12647.396,1463
1720200,São Miguel do Tocantins,56485.617,10783
1720259,São Salvador do Tocantins,22802.729,2936
1720309,São Sebastião do Tocantins,28431.718,4376
1720499,São Valério,40926.487,4282
1720655,Silvanópolis,81054.589,5120
1720804,Sítio Novo do Tocantins,56059.969,9097
1720853,Sucupira,34935.804,1783
1720903,Taguatinga,153236.357,15336
1720937,Taipas do Tocantins,14719.8,1981
1720978,Talismã,42916.815,2601
1721000,Palmas,4886729.376,242070
1721109,Tocantínia,43214.504,6880
1721208,Tocantinópolis,180524.395,22596
1721257,Tupirama,50326.617,1634
1721307,Tupiratins,26537.634,2208
1722081,Wanderlândia,99233.476,11088
1722107,Xambioá,245286.926,11458
2100055,Açailândia,1299489.9,106422
2100105,Afonso Cunha,23330.159,6090
2100154,Água Doce do Maranhão,43202.552,11865
2100204,Alcântara,140050.783,21605
2100303,Aldeias Altas,102171.4,24726
2100402,Altamira do Maranhão,39630.41,11381
2100436,Alto Alegre do Maranhão,143848.406,25326
2100477,Alto Alegre do Pindaré,125138.22,31190
2100501,Alto Parnaíba,212651.708,10856
2100550,Amapá do Maranhão,29018.254,6583
2100600,Amarante do Maranhão,171111.287,38953
2100709,Anajatuba,110148.518,25955
2100808,Anapurus,78420.906,14492
2100832,Apicum-Açu,56627.831,15542
2100873,Araguanã,44634.44,14407
2100907,Araioses,174436.508,43653
2100956,Arame,146793.719,31729
2101004,Arari,149320.538,28809
2101103,Axixá,43874.586,11599
2101202,Bacabal,753544.42,101195
2101251,Bacabeira,283607.409,15591
2101301,Bacuri,61878.246,17437
2101350,Bacurituba,23977.829,5387
2101400,Balsas,2083184.014,87057
2101509,Barão de Grajaú,111130.057,17862
2101608,Barra do Corda,443740.848,84180
2101707,Barreirinhas,270421.519,58083
2101731,Belágua,29261.159,6986
2101772,Bela Vista do Maranhão,45709.878,12335
2101806,Benedito Leite,21380.481,5497
2101905,Bequimão,69568.118,20773
2101939,Bernardo do Mearim,33048.436,6111
2101970,Boa Vista do Gurupi,35768.028,8375
2102002,Bom Jardim,183727.313,39740
2102036,Bom Jesus das Selvas,178859.712,30259
2102077,Bom Lugar,61182.202,15314
2102101,Brejo,171510.804,34242
2102150,Brejo de Areia,38258.328,4962
2102200,Buriti,118908.131,27449
2102309,Buriti Bravo,87179.71,23119
2102325,Buriticupu,345258.092,67378
2102358,Buritirana,51500.158,14930
2102374,Cachoeira Grande,32747.936,8607
2102408,Cajapió,35275.358,10740
2102507,Cajari,70556.715,18603
2102556,Campestre do Maranhão,67745.097,13649
2102606,Cândido Mendes,72529.629,19222
2102705,Cantanhede,81369.973,20879
2102754,Capinzal do Norte,57777.049,10722
2102804,Carolina,193846.127,23955
2102903,Carutapera,107453.973,22517
2103000,Caxias,1259749.547,158059
2103109,Cedral,41841.111,10374
2103125,Central do Maranhão,26779.745,8120
2103158,Centro do Guilherme,49247.695,11979
2103174,Centro Novo do Maranhão,94072.341,19947
2103208,Chapadinha,411769.107,75167
2103257,Cidelândia,92215.379,13963
2103307,Codó,757330.473,119079
2103406,Coelho Neto,244215.067,47435
2103505,Colinas,225424.065,39635
2103554,Conceição do Lago-Açu,68836.831,14989
2103604,Coroatá,267998.345,62639
2103703,Cururupu,137037.337,32487
2103752,Davinópolis,56091.474,12625
2103802,Dom Pedro,156383.322,22791
2103901,Duque Bacelar,38782.515,10836
2104008,Esperantinópolis,83184.129,17715
2104057,Estreito,875988.713,37784
2104073,Feira Nova do Maranhão,44425.226,8215
2104081,Fernando Falcão,36713.978,9584
2104099,Formosa da Serra Negra,87003,17749
2104107,Fortaleza dos Nogueiras,114620.253,12306
2104206,Fortuna,67411.894,15174
2104305,Godofredo Viana,244590.821,10762
2104404,Gonçalves Dias,70495.111,17545
2104503,Governador Archer,38609.05,10372
2104552,Governador Edison Lobão,198221.957,16651
2104602,Governador Eugênio Barros,55971.447,16197
2104628,Governador Luiz Rocha,26969.46,7462
2104651,Governador Newton Bello,43650.863,10166
2104677,Governador Nunes Freire,148441.505,25323
2104701,Graça Aranha,24163.244,6150
2104800,Grajaú,435057.764,64510
2104909,Guimarães,49134.537,11997
2105005,Humberto de Campos,97679.457,26933
2105104,Icatu,82947.989,25698
2105153,Igarapé do Meio,133508.295,13052
2105203,Igarapé Grande,49738.007,11289
2105302,Imperatriz,4393312.025,250063
2105351,Itaipava do Grajaú,48719.587,13103
2105401,Itapecuru Mirim,370356.173,63907
2105427,Itinga do Maranhão,158235.237,25125
2105450,Jatobá,35133.323,9051
2105476,Jenipapo dos Vieiras,60485.557,15733
2105500,João Lisboa,132905.943,23561
2105609,Joselândia,64635.057,15688
2105658,Junco do Maranhão,27071.042,3792
2105708,Lago da Pedra,231898.434,47298
2105807,Lago do Junco,41462.259,10865
2105906,Lago Verde,70015.377,15624
2105922,Lagoa do Mato,40303.736,10955
2105948,Lago dos Rodrigues,40392.92,7744
2105963,Lagoa Grande do Maranhão,55303.236,12501
2105989,Lajeado Novo,38833.673,7106
2106003,Lima Campos,55296.879,11525
2106102,Loreto,104264.573,11597
2106201,Luís Domingues,26495.039,6629
2106300,Magalhães de Almeida,71598.972,18277
2106326,Maracaçumé,96020.164,19887
2106359,Marajá do Sena,43583.053,7751
2106375,Maranhãozinho,56672.123,14524
2106409,Mata Roma,77493.825,15657
2106508,Matinha,92109.744,22286
2106607,Matões,103810.801,32216
2106631,Matões do Norte,49502.543,14755
2106672,Milagres do Maranhão,34601.32,8195
2106706,Mirador,104755.922,20537
2106755,Miranda do Norte,252518.515,25681
2106805,Mirinzal,52401.865,14402
2106904,Monção,122351.493,31717
2107001,Montes Altos,40163.477,9272
2107100,Morros,72250.512,18265
2107209,Nina Rodrigues,43396.904,13095
2107258,Nova Colinas,37190.156,5034
2107308,Nova Iorque,21015.589,4598
2107357,Nova Olinda do Maranhão,97671.78,19659
2107407,Olho d'Água das Cunhãs,93150.294,18816
2107456,Olinda Nova do Maranhão,51546.442,13643
2107506,Paço do Lumiar,498921.196,110321
2107605,Palmeirândia,76577.993,19007
2107704,Paraibano,84779.602,20443
2107803,Parnarama,131636.53,33669
2107902,Passagem Franca,78865.92,17977
2108009,Pastos Bons,100178.027,18461
2108058,Paulino Neves,56921.695,14971
2108108,Paulo Ramos,101280.507,20454
2108207,Pedreiras,312573.344,39391
2108256,Pedro do Rosário,88826.44,23454
2108306,Penalva,122660.997,35996
2108405,Peri Mirim,46617.201,13898
2108454,Peritoró,99554.805,21785
2108504,Pindaré-Mirim,162126.803,31609
2108603,Pinheiro,484709.744,79566
2108702,Pio XII,100368.229,21708
2108801,Pirapemas,66945.639,17722
2108900,Poção de Pedras,101672.658,19165
2109007,Porto Franco,439339.077,22239
2109056,Porto Rico do Maranhão,25837.748,5978
2109106,Presidente Dutra,330662.437,45564
2109205,Presidente Juscelino,63822.507,11897
2109239,Presidente Médici,29974.061,6564
2109270,Presidente Sarney,93468.106,17686
2109304,Presidente Vargas,39643.448,10964
2109403,Primeira Cruz,49311.015,14355
2109452,Raposa,126574.574,27723
2109502,Riachão,216374,20093
2109551,Ribamar Fiquene,46635.918,7444
2109601,Rosário,222972.867,40469
2109700,Sambaíba,158816.44,5522
2109759,Santa Filomena do Maranhão,31814.721,7246
2109809,Santa Helena,168689.815,40356
2109908,Santa Inês,785258.886,78733
2110005,Santa Luzia,409903.295,74943
2110039,Santa Luzia do Paruá,147562.573,23035
2110104,Santa Quitéria do Maranhão,117887.02,28914
2110203,Santa Rita,148457.882,33843
2110237,Santana do Maranhão,39112.394,12203
2110278,Santo Amaro do Maranhão,43371.535,14456
2110302,Santo Antônio dos Lopes,149340.777,14294
2110401,São Benedito do Rio Preto,61093.999,18004
2110500,São Bento,163687.026,42083
2110609,São Bernardo,165696.852,27044
2110658,São Domingos do Azeitão,120585.398,7088
2110708,São Domingos do Maranhão,188235.369,33692
2110807,São Félix de Balsas,26130.312,4636
2110856,São Francisco do Brejão,51054.792,10745
2110906,São Francisco do Maranhão,34287.566,11932
2111003,São João Batista,75851.064,20072
2111029,São João do Carú,72555.821,15631
2111052,São João do Paraíso,62870.618,10882
2111078,São João do Soter,61084.038,17602
2111102,São João dos Patos,149950.537,25056
2111201,São José de Ribamar,1159753.748,167714
2111250,São José dos Basílios,27234.644,7506
2111300,São Luís,22677841.07,1039610
2111409,São Luís Gonzaga do Maranhão,102248.728,19758
2111508,São Mateus do Maranhão,181653.517,39733
2111532,São Pedro da Água Branca,56593.269,12195
2111573,São Pedro dos Crentes,37191.226,4486
2111607,São Raimundo das Mangabeiras,208102.314,17868
2111631,São Raimundo do Doca Bezerra,23903.784,5757
2111672,São Roberto,25391.614,6193
2111706,São Vicente Ferrer,85270.588,21235
2111722,Satubinha,40190.664,12600
2111748,Senador Alexandre Costa,42111.95,10511
2111763,Senador La Rocque,99978.165,14447
2111789,Serrano do Maranhão,35208.09,10545
2111805,Sítio Novo,86578.05,17288
2111904,Sucupira do Norte,43515.973,10454
2111953,Sucupira do Riachão,21429.056,5466
2112001,Tasso Fragoso,644581.196,8008
2112100,Timbiras,89241.961,28238
2112209,Timon,1069980.293,159471
2112233,Trizidela do Vale,102445.14,19339
2112274,Tufilândia,26730.683,5651
2112308,Tuntum,172944.307,39924
2112407,Turiaçu,191238.839,34333
2112456,Turilândia,96807.64,23694
2112506,Tutóia,213632.252,54629
2112605,Urbano Santos,96708.338,25356
2112704,Vargem Grande,194752.458,51633
2112803,Viana,239596.395,50257
2112852,Vila Nova dos Martírios,54607.6,11946
2112902,Vitória do Mearim,157082.049,31588
2113009,Vitorino Freire,153153.793,31709
2114007,Zé Doca,298243.819,49355
2200053,Acauã,29011.687,6840
2200103,Agricolândia,18766.173,5062
2200202,Água Branca,105584.84,16744
2200251,Alagoinha do Piauí,29613.39,7413
2200277,Alegrete do Piauí,22934.712,5173
2200301,Alto Longá,51921.667,13820
2200400,Altos,196318.049,39232
2200459,Alvorada do Gurguéia,49228.622,5177
2200509,Amarante,84563.573,17173
2200608,Angical do Piauí,30907.061,6655
2200707,Anísio de Abreu,38368.411,9385
2200806,Antônio Almeida,127184.357,3068
2200905,Aroazes,27391.185,5742
2200954,Aroeiras do Itaim,11283.014,2442
2201002,Arraial,20649.167,4655
2201051,Assunção do Piauí,28501.59,7590
2201101,Avelino Lopes,43091.176,11258
2201150,Baixa Grande do Ribeiro,364796.482,10930
2201176,Barra D'Alcântara,18870.104,3858
2201200,Barras,217433.857,45448
