COD_MUN_IBGE,NOME_MUNICIPIO,PIB,POP
1304302,Urucará,61895.6,16035
1304401,Urucurituba,51938.731,17971
1400027,Amajari,55047.616,7980
1400050,Alto Alegre,102266.11,14562
1400100,Boa Vista,3671265.126,260930
1400159,Bonfim,87301.653,10604
1400175,Cantá,103291.454,11638
1400209,Caracaraí,141967.884,18789
1400233,Caroebe,54899.768,7400
1400282,Iracema,48732.56,6118
1400308,Mucajaí,108649.643,13017
1400407,Normandia,64924.855,7403
1400456,Pacaraima,84886.238,9019
1400472,Rorainópolis,183780.049,25714
1400506,São João da Baliza,50616.764,5945
1400605,São Luiz,43120.09,5922
1400704,Uiramutã,41112.613,7742
1500107,Abaetetuba,458888.698,138005
1500131,Abel Figueiredo,45160.036,6879
1500206,Acará,352564.645,48878
1500305,Afuá,121091.996,32368
1500347,Água Azul do Norte,211248.915,30389
1500404,Alenquer,214101.345,55688
1500503,Almeirim,536319.63,31475
1500602,Altamira,640102.684,96842
1500701,Anajás,71020.121,26563
1500800,Ananindeua,3346301.546,495480
1500859,Anapu,83945.795,19410
1500909,Augusto Corrêa,108442.566,38760
1500958,Aurora do Pará,96126.632,22092
1501006,Aveiro,53190.603,19839
1501105,Bagre,54468.04,19780
1501204,Baião,106934.42,27652
1501253,Bannach,27256.039,3935
1501303,Barcarena,2313663.817,89909
1501402,Belém,15803597.32,1424124
1501451,Belterra,80641.636,12861
1501501,Benevides,513538.177,45616
1501576,Bom Jesus do Tocantins,61463.451,13559
1501600,Bonito,38079.882,11817
1501709,Bragança,395128.158,105908
1501725,Brasil Novo,85318.866,19531
1501758,Brejo Grande do Araguaia,26272.156,7673
1501782,Breu Branco,366328.22,50400
1501808,Breves,293397.823,99223
1501907,Bujaru,162682.676,23429
1501956,Cachoeira do Piriá,52167.721,18481
1502004,Cachoeira do Arari,58367.486,19996
1502103,Cametá,355217.989,115377
1502152,Canaã dos Carajás,1234876.73,26135
1502202,Capanema,460563.178,63799
1502301,Capitão Poço,167764.009,52557
1502400,Castanhal,1329183.708,159110
1502509,Chaves,62788.536,20228
1502608,Colares,40768.652,11367
1502707,Conceição do Araguaia,250049.563,46916
1502756,Concórdia do Pará,91075.282,22148
1502764,Cumaru do Norte,70768.888,11348
1502772,Curionópolis,84848.181,18102
1502806,Curralinho,65134.842,26864
1502855,Curuá,56820.039,12644
1502905,Curuçá,100261.077,35790
1502939,Dom Eliseu,268018.674,39161
1502954,Eldorado do Carajás,134499.878,29308
1503002,Faro,33742.792,18710
1503044,Floresta do Araguaia,134314.574,15516
1503077,Garrafão do Norte,86541.828,25436
1503093,Goianésia do Pará,147700.246,28583
1503101,Gurupá,79672.598,25306
1503200,Igarapé-Açu,106705.635,35005
1503309,Igarapé-Miri,193908.639,56639
1503408,Inhangapi,39250.459,10134
1503457,Ipixuna do Pará,281918.815,42636
1503507,Irituia,82777.035,30573
1503606,Itaituba,681618.16,124865
1503705,Itupiranga,194320.302,42332
1503754,Jacareacanga,70037.812,39892
1503804,Jacundá,224646.329,54513
1503903,Juruti,227470.71,35155
1504000,Limoeiro do Ajuru,119061.538,24483
1504059,Mãe do Rio,154836.444,28762
1504109,Magalhães Barata,22089.679,7883
1504208,Marabá,3218404.784,199946
1504307,Maracanã,86702.841,29269
1504406,Marapanim,85761.418,27727
1504422,Marituba,596465.387,98746
1504455,Medicilândia,176940.426,23487
1504505,Melgaço,43993.29,17989
1504604,Mocajuba,92193.229,24328
1504703,Moju,326040.677,67195
1504802,Monte Alegre,317742.952,63543
1504901,Muaná,94276.17,30117
1504950,Nova Esperança do Piriá,68759.529,23599
1504976,Nova Ipixuna,55690.122,14808
1505007,Nova Timboteua,41130.196,12568
1505031,Novo Progresso,165952.249,21843
1505064,Novo Repartimento,230659.162,54506
1505106,Óbidos,233861.377,48287
1505205,Oeiras do Pará,101987.369,26487
1505304,Oriximiná,1164532.654,57765
1505403,Ourém,61143.279,15719
1505437,Ourilândia do Norte,288525.652,21171
1505486,Pacajá,176718.603,40768
1505494,Palestina do Pará,26419.666,7329
1505502,Paragominas,937220.224,95479
1505536,Parauapebas,6522232.419,145326
1505551,Pau D'Arco,32612.631,6583
1505601,Peixe-Boi,22627.277,7908
1505635,Piçarra,68829.875,13106
1505650,Placas,75706.801,19030
1505700,Ponta de Pedras,74305.349,25743
1505809,Portel,213380.937,47967
1505908,Porto de Moz,81688.767,27689
1506005,Prainha,106025.528,26866
1506104,Primavera,26520.335,10883
1506112,Quatipuru,36121.885,13232
1506138,Redenção,659062.132,66762
1506161,Rio Maria,167306.395,17457
1506187,Rondon do Pará,264783.364,47074
1506195,Rurópolis,109583.285,35033
1506203,Salinópolis,143207.291,38681
1506302,Salvaterra,57750.167,17858
1506351,Santa Bárbara do Pará,67906.446,14439
1506401,Santa Cruz do Arari,23627.818,6190
1506500,Santa Izabel do Pará,291255.863,54464
1506559,Santa Luzia do Pará,56656.112,18523
1506583,Santa Maria das Barreiras,93468.062,17156
1506609,Santa Maria do Pará,126017.548,23001
1506708,Santana do Araguaia,293057.64,52856
1506807,Santarém,1856946.593,275571
1506906,Santarém Novo,17981.838,6267
1507003,Santo Antônio do Tauá,132089.946,26222
1507102,São Caetano de Odivelas,47003.166,16757
1507151,São Domingos do Araguaia,80552.808,21889
1507201,São Domingos do Capim,90540.887,27897
1507300,São Félix do Xingu,336218.055,64223
1507409,São Francisco do Pará,53644.763,11986
1507458,São Geraldo do Araguaia,126748.767,25291
1507466,São João da Ponta,19296.625,4949
1507474,São João de Pirabas,56728.726,19691
1507508,São João do Araguaia,40203.221,11963
1507607,São Miguel do Guamá,218275.31,44532
1507706,São Sebastião da Boa Vista,64717.81,21499
1507755,Sapucaia,44114.085,5444
1507805,Senador José Porfírio,53208.685,14566
1507904,Soure,67987.603,22244
1507953,Tailândia,313598.583,69581
1507961,Terra Alta,27573.322,10372
1507979,Terra Santa,48418.052,15885
1508001,Tomé-Açu,290824.196,48522
1508035,Tracuateua,82601.237,27374
1508050,Trairão,80252.327,16860
1508084,Tucumã,252731.909,27491
1508100,Tucuruí,2457001.676,94015
1508126,Ulianópolis,451126.788,34485
1508159,Uruará,243204.372,34875
1508209,Vigia,142932.614,45680
1508308,Viseu,178443.788,55144
1508357,Vitória do Xingu,62033.676,9809
1508407,Xinguara,384057.698,40067
1600055,Serra do Navio,36827.015,3921
1600105,Amapá,63363.988,7745
1600154,Pedra Branca do Amapari,119094.055,7800
1600204,Calçoene,65082.359,9060
1600212,Cutias,31203.56,4528
1600238,Ferreira Gomes,51164.283,5301
1600253,Itaubal,26140.423,3583
1600279,Laranjal do Jari,301434.763,39285
1600303,Macapá,4711507.972,359020
1600402,Mazagão,111696.93,14418
1600501,Oiapoque,170284.668,20226
1600535,Porto Grande,147415.006,14598
1600550,Pracuúba,26977.641,3533
1600600,Santana,900487.221,95733
1600709,Tartarugalzinho,101898.071,13160
1600808,Vitória do Jari,85835.122,11253
1700251,Abreulândia,13258.53,2310
1700301,Aguiarnópolis,52954.074,4120
1700350,Aliança do Tocantins,32721.038,5860
1700400,Almas,43633.249,7692
1700707,Alvorada,86303.615,8200
1701002,Ananás,49249.189,9615
1701051,Angico,15984.756,3264
1701101,Aparecida do Rio Negro,22730.882,4140
1701309,Aragominas,25455.335,5618
1701903,Araguacema,27229.834,5579
1702000,Araguaçu,73269.448,9244
1702109,Araguaína,1466466.704,119128
1702158,Araguanã,28523.19,5154
1702208,Araguatins,125459.303,26722
1702307,Arapoema,44666.898,7034
1702406,Arraias,69616.805,10928
1702554,Augustinópolis,79699.499,15248
1702703,Aurora do Tocantins,18228.502,3486
1702901,Axixá do Tocantins,40251.687,9175
1703008,Babaçulândia,44106.747,10672
1703057,Bandeirantes do Tocantins,40758.679,2791
1703073,Barra do Ouro,17899.305,3684
1703107,Barrolândia,33390.789,5304
1703206,Bernardo Sayão,33067.902,4648
1703305,Bom Jesus do Tocantins,19848.372,2793
1703602,Brasilândia do Tocantins,17495.615,2183
1703701,Brejinho de Nazaré,37301.825,5452
1703800,Buriti do Tocantins,33649.412,8404
1703826,Cachoeirinha,10007.167,2235
1703842,Campos Lindos,126803.819,7858
1703867,Cariri do Tocantins,52898.997,3672
1703883,Carmolândia,16229.281,2383
1703891,Carrasco Bonito,13681.081,3411
1703909,Caseara,22779.836,4813
1704105,Centenário,15043.673,2457
1704600,Chapada de Areia,7860.798,1274
1705102,Chapada da Natividade,24166.149,3791
1705508,Colinas do Tocantins,260849.216,30190
1705557,Combinado,26226.713,5023
1705607,Conceição do Tocantins,20266.147,4529
1706001,Couto Magalhães,31367.003,5035
1706100,Cristalândia,47376.61,6698
1706258,Crixás do Tocantins,12366.998,1299
1706506,Darcinópolis,31198.29,5288
1707009,Dianópolis,204726.314,19158
1707108,Divinópolis do Tocantins,40574.511,6549
1707207,Dois Irmãos do Tocantins,35116.46,7261
1707306,Dueré,44797.658,4617
1707405,Esperantina,31105.709,8375
1707553,Fátima,27025.172,4101
1707652,Figueirópolis,61760.834,4950
1707702,Filadélfia,42241.081,8007
1708205,Formoso do Araguaia,162294.655,18743
1708254,Fortaleza do Tabocão,58118.255,2160
1708304,Goianorte,24829.593,5376
1709005,Goiatins,61052.949,11982
1709302,Guaraí,225889.967,22314
1709500,Gurupi,857429.617,73548
1709807,Ipueiras,14635.715,1754
1710508,Itacajá,33752.656,6565
1710706,Itaguatins,23621.52,6246
1710904,Itapiratins,27417.048,3521
1711100,Itaporã do Tocantins,20925.618,3080
1711506,Jaú do Tocantins,23650.85,3906
1711803,Juarina,10809.317,2200
1711902,Lagoa da Confusão,137973.134,8481
1711951,Lagoa do Tocantins,14882.073,3278
1712009,Lajeado,21953.075,2219
1712157,Lavandeira,20590.802,1640
1712405,Lizarda,13485.371,3737
1712454,Luzinópolis,17209.16,2874
1712504,Marianópolis do Tocantins,28282.272,4616
1712702,Mateiros,55985.508,1788
1712801,Maurilândia do Tocantins,15003.522,3281
1713205,Miracema do Tocantins,420642.418,20194
1713304,Miranorte,68478.732,12200
1713601,Monte do Carmo,46733.413,6586
1713700,Monte Santo do Tocantins,12179.956,1911
1713809,Palmeiras do Tocantins,24489.02,4672
1713957,Muricilândia,19040.491,2935
1714203,Natividade,59938.912,9355
1714302,Nazaré,17748.492,4652
1714880,Nova Olinda,105223.132,10835
1715002,Nova Rosalândia,18449.706,3888
1715101,Novo Acordo,17939.877,3870
1715150,Novo Alegre,11385.899,1848
1715259,Novo Jardim,15920.345,2492
1715507,Oliveira de Fátima,8661.407,1114
1715705,Palmeirante,39255.932,4837
1715754,Palmeirópolis,54982.471,8366
1716109,Paraíso do Tocantins,430255.145,41500
1716208,Paranã,49488.905,10794
1716307,Pau D'Arco,25385.846,4909
1716505,Pedro Afonso,140355.569,10605
1716604,Peixe,362103.408,9002
1716653,Pequizeiro,26947.638,4940
1716703,Colméia,53616.435,9005
1717008,Pindorama do Tocantins,19823.723,4521
1717206,Piraquê,19324.146,3103
1717503,Pium,44024.847,6598
1717800,Ponte Alta do Bom Jesus,20576.237,4660
1717909,Ponte Alta do Tocantins,32085.19,6763
1718006,Porto Alegre do Tocantins,13217.407,2917
1718204,Porto Nacional,401108.655,46598
1718303,Praia Norte,26487.348,7267
1718402,Presidente Kennedy,35723.027,3785
1718451,Pugmil,24498.471,2230
1718501,Recursolândia,16632.677,3777
1718550,Riachinho,17493.985,3798
1718659,Rio da Conceição,11055.63,1499
1718709,Rio dos Bois,24652.331,2150
1718758,Rio Sono,24272.017,6345
1718808,Sampaio,16738.634,3788
1718840,Sandolândia,27049.862,3543
1718865,Santa Fé do Araguaia,39458.952,5773
1718881,Santa Maria do Tocantins,21168.559,2755
1718899,Santa Rita do Tocantins,22505.073,2330
1718907,Santa Rosa do Tocantins,30466.921,4545
1719004,Santa Tereza do Tocantins,11637.983,2366
1720002,Santa Terezinha do Tocantins,11523.69,2356
1720101,São Bento do Tocantins,16794.985,4583
1720150,São Félix do Tocantins,8104.139,1451
1720200,São Miguel do Tocantins,37108.586,10536
1720259,São Salvador do Tocantins,45321.99,3102
1720309,São Sebastião do Tocantins,16455.659,4373
1720499,São Valério,34414.144,5024
1720655,Silvanópolis,45654.398,5250
1720804,Sítio Novo do Tocantins,35805.914,9568
1720853,Sucupira,17953.113,1718
1720903,Taguatinga,89836.1,14528
1720937,Taipas do Tocantins,10021.497,1974
1720978,Talismã,25708.044,2632
1721000,Palmas,2770087.331,184010
1721109,Tocantínia,25206.84,6866
1721208,Tocantinópolis,107123.287,21932
1721257,Tupirama,21255.974,1448
1721307,Tupiratins,26048.744,2072
1722081,Wanderlândia,97616.825,9574
1722107,Xambioá,75643.822,11160
2100055,Açailândia,1130193.239,100017
2100105,Afonso Cunha,13320.785,5834
2100154,Água Doce do Maranhão,26688.312,12213
2100204,Alcântara,48397.277,21969
2100303,Aldeias Altas,63154.58,22328
2100402,Altamira do Maranhão,28808.203,7607
2100436,Alto Alegre do Maranhão,72529.188,22676
2100477,Alto Alegre do Pindaré,95501.829,32955
2100501,Alto Parnaíba,104733.884,10606
2100550,Amapá do Maranhão,18990.006,6361
2100600,Amarante do Maranhão,118468.908,36850
2100709,Anajatuba,69075.014,24695
2100808,Anapurus,79453.642,12990
2100832,Apicum-Açu,28665.994,13641
2100873,Araguanã,25413.321,10221
2100907,Araioses,114245.139,38800
2100956,Arame,84939.374,27967
2101004,Arari,94416.889,28585
2101103,Axixá,29210.415,14743
2101202,Bacabal,567238.289,97946
2101251,Bacabeira,178273.859,15115
2101301,Bacuri,35983.691,16500
2101350,Bacurituba,12649.514,5597
2101400,Balsas,1290209.242,81497
2101509,Barão de Grajaú,63083.197,17069
2101608,Barra do Corda,298782.71,81027
2101707,Barreirinhas,168869.701,49398
2101731,Belágua,21326.75,5892
2101772,Bela Vista do Maranhão,28820.034,8850
2101806,Benedito Leite,19763.2,5545
2101905,Bequimão,49853.413,21356
2101939,Bernardo do Mearim,21678.605,6160
2101970,Boa Vista do Gurupi,21110.233,7643
2102002,Bom Jardim,132003.909,38813
2102036,Bom Jesus das Selvas,94785.361,24661
2102077,Bom Lugar,47825.084,13222
2102101,Brejo,144336.626,32018
2102150,Brejo de Areia,46671.699,5896
2102200,Buriti,146810.66,26029
2102309,Buriti Bravo,59078.232,22941
2102325,Buriticupu,207251.006,63466
2102358,Buritirana,40386.883,15027
2102374,Cachoeira Grande,20263.41,9116
2102408,Cajapió,17526.919,10279
2102507,Cajari,37241.942,13203
2102556,Campestre do Maranhão,54408.143,12615
2102606,Cândido Mendes,52556.22,19409
2102705,Cantanhede,49456.42,19396
2102754,Capinzal do Norte,33318.401,10683
2102804,Carolina,139900.734,25159
2102903,Carutapera,55538.714,20905
2103000,Caxias,907406.649,147416
2103109,Cedral,22954.362,10127
2103125,Central do Maranhão,17906.824,9062
2103158,Centro do Guilherme,24583.093,7318
2103174,Centro Novo do Maranhão,53082.446,15577
2103208,Chapadinha,282774.521,69734
2103257,Cidelândia,61426.129,12778
2103307,Codó,598724.129,113768
2103406,Coelho Neto,147925.028,45343
2103505,Colinas,130766.633,36725
2103554,Conceição do Lago-Açu,41776.018,14535
2103604,Coroatá,180160.022,62442
2103703,Cururupu,87613.89,35009
2103752,Davinópolis,42211.009,12118
2103802,Dom Pedro,93088.814,22092
2103901,Duque Bacelar,23353.134,10704
2104008,Esperantinópolis,53724.154,19055
2104057,Estreito,352885.926,27328
2104073,Feira Nova do Maranhão,28662.734,7872
2104081,Fernando Falcão,27116.864,8404
2104099,Formosa da Serra Negra,58427.711,17432
2104107,Fortaleza dos Nogueiras,104817.417,11919
2104206,Fortuna,47413.671,14903
2104305,Godofredo Viana,25042.586,10823
2104404,Gonçalves Dias,42666.804,16914
2104503,Governador Archer,26117.327,10224
2104552,Governador Edison Lobão,83669.525,14557
2104602,Governador Eugênio Barros,40229.863,16341
2104628,Governador Luiz Rocha,19697.642,7091
2104651,Governador Newton Bello,30565.612,11666
2104677,Governador Nunes Freire,79370.707,24671
2104701,Graça Aranha,17969.719,6439
2104800,Grajaú,239796.386,55833
2104909,Guimarães,31242.921,12741
2105005,Humberto de Campos,54225.791,25037
2105104,Icatu,52938.352,25198
2105153,Igarapé do Meio,125707.927,12073
2105203,Igarapé Grande,35494.696,11003
2105302,Imperatriz,2284947.65,236311
2105351,Itaipava do Grajaú,37647.833,13636
2105401,Itapecuru Mirim,220396.344,56241
2105427,Itinga do Maranhão,149755.098,25866
2105450,Jatobá,22381.958,8557
2105476,Jenipapo dos Vieiras,42309.331,15270
2105500,João Lisboa,83636.682,20482
2105609,Joselândia,45383.403,16054
2105658,Junco do Maranhão,15805.876,4101
2105708,Lago da Pedra,178664.952,43947
2105807,Lago do Junco,24653.944,9890
2105906,Lago Verde,48485.557,15014
2105922,Lagoa do Mato,28386.037,10536
2105948,Lago dos Rodrigues,30405.173,7993
2105963,Lagoa Grande do Maranhão,55378.762,9287
2105989,Lajeado Novo,24652.109,6829
2106003,Lima Campos,32558.886,11706
2106102,Loreto,67292.294,10646
2106201,Luís Domingues,15409.856,6884
2106300,Magalhães de Almeida,50182.407,14653
2106326,Maracaçumé,57388.968,18098
2106359,Marajá do Sena,56327.17,6979
2106375,Maranhãozinho,32161.476,12299
2106409,Mata Roma,56192.294,14252
2106508,Matinha,58555.911,21037
2106607,Matões,69825.176,29134
2106631,Matões do Norte,29769.726,10944
2106672,Milagres do Maranhão,30073.252,7838
2106706,Mirador,59950.084,19999
2106755,Miranda do Norte,52427.842,18288
2106805,Mirinzal,35161.791,14201
2106904,Monção,79051.273,28386
2107001,Montes Altos,31624.095,9055
2107100,Morros,38693.008,17620
2107209,Nina Rodrigues,22027.534,10326
2107258,Nova Colinas,22503.866,4987
2107308,Nova Iorque,14632.87,5041
2107357,Nova Olinda do Maranhão,56682.866,17646
2107407,Olho d'Água das Cunhãs,68689.453,17868
2107456,Olinda Nova do Maranhão,33294.178,12456
2107506,Paço do Lumiar,298626.98,101452
2107605,Palmeirândia,56378.273,18646
2107704,Paraibano,63348.147,20048
2107803,Parnarama,87014.701,35972
2107902,Passagem Franca,52785.052,17625
2108009,Pastos Bons,61895.654,18055
2108058,Paulino Neves,31486.853,13195
2108108,Paulo Ramos,86155.505,16534
2108207,Pedreiras,213891.823,39049
2108256,Pedro do Rosário,52710.567,22417
2108306,Penalva,78316.503,34505
2108405,Peri Mirim,29247.477,12556
2108454,Peritoró,59404.879,19601
2108504,Pindaré-Mirim,138484.105,31879
2108603,Pinheiro,295805.871,76391
2108702,Pio XII,77003.476,22410
2108801,Pirapemas,43009.558,15477
2108900,Poção de Pedras,71200.951,16184
2109007,Porto Franco,292165.315,19271
2109056,Porto Rico do Maranhão,17274.228,7110
2109106,Presidente Dutra,196481.98,41173
2109205,Presidente Juscelino,37413.169,12094
2109239,Presidente Médici,20852.598,6252
2109270,Presidente Sarney,58698.36,16095
2109304,Presidente Vargas,24462.218,10096
2109403,Primeira Cruz,23859.96,12366
2109452,Raposa,72164.067,25042
2109502,Riachão,165344.795,21626
2109551,Ribamar Fiquene,33053.329,7391
2109601,Rosário,146916.932,39103
2109700,Sambaíba,126533.102,5971
2109759,Santa Filomena do Maranhão,20800.617,5703
2109809,Santa Helena,96296.245,35070
2109908,Santa Inês,499909.279,84582
2110005,Santa Luzia,250608.568,71314
2110039,Santa Luzia do Paruá,92917.662,20194
2110104,Santa Quitéria do Maranhão,81140.468,29215
2110203,Santa Rita,87387.519,31940
2110237,Santana do Maranhão,25778.545,10890
2110278,Santo Amaro do Maranhão,21987.667,11509
2110302,Santo Antônio dos Lopes,52438.502,14637
2110401,São Benedito do Rio Preto,45687.371,17704
2110500,São Bento,96194.652,38645
2110609,São Bernardo,108432.381,26273
2110658,São Domingos do Azeitão,73555.449,7168
2110708,São Domingos do Maranhão,113839.209,33491
2110807,São Félix de Balsas,14753.501,4511
2110856,São Francisco do Brejão,36911.434,8702
2110906,São Francisco do Maranhão,30731.929,14632
2111003,São João Batista,53199.15,18617
2111029,São João do Carú,51096.336,12613
2111052,São João do Paraíso,46868.109,11611
2111078,São João do Soter,37937.112,17108
2111102,São João dos Patos,96950.479,24267
2111201,São José de Ribamar,570257.836,135821
2111250,São José dos Basílios,22603.084,7490
2111300,São Luís,13932770.13,986826
2111409,São Luís Gonzaga do Maranhão,93907.343,20163
2111508,São Mateus do Maranhão,124397.479,39210
2111532,São Pedro da Água Branca,35450.809,11439
2111573,São Pedro dos Crentes,31549.375,4136
2111607,São Raimundo das Mangabeiras,260835.896,16447
2111631,São Raimundo do Doca Bezerra,15034.239,4590
2111672,São Roberto,14233.113,5145
2111706,São Vicente Ferrer,60733.948,20288
2111722,Satubinha,28248.291,8651
2111748,Senador Alexandre Costa,27813.417,9343
2111763,Senador La Rocque,77668.441,19328
2111789,Serrano do Maranhão,26791.168,10911
2111805,Sítio Novo,49559.737,16009
2111904,Sucupira do Norte,28369.174,10529
2111953,Sucupira do Riachão,13521.655,4818
2112001,Tasso Fragoso,426759.603,6850
2112100,Timbiras,62452.465,26884
2112209,Timon,644466.046,148804
2112233,Trizidela do Vale,71781.484,18867
2112274,Tufilândia,18113.268,5677
2112308,Tuntum,117916.285,39041
2112407,Turiaçu,136872.698,33456
2112456,Turilândia,63373.816,20758
2112506,Tutóia,122721.508,47733
2112605,Urbano Santos,61185.02,22459
2112704,Vargem Grande,114289.462,44648
2112803,Viana,153715.445,48907
2112852,Vila Nova dos Martírios,35751.445,8961
2112902,Vitória do Mearim,103015.902,31851
2113009,Vitorino Freire,102568.434,31107
2114007,Zé Doca,176152.722,46290
2200053,Acauã,17450.944,6437
2200103,Agricolândia,13240.263,5121
2200202,Água Branca,63595.155,16345
2200251,Alagoinha do Piauí,21190.134,7662
2200277,Alegrete do Piauí,19545.489,4610
2200301,Alto Longá,33825.878,14004
2200400,Altos,124222.056,39430
2200459,Alvorada do Gurguéia,29281.775,5120
2200509,Amarante,55484.356,17813
2200608,Angical do Piauí,20160.862,6798
2200707,Anísio de Abreu,20385.408,8434
2200806,Antônio Almeida,41300.403,3231
2200905,Aroazes,19629.257,6025
2200954,Aroeiras do Itaim,8497.179,2731
2201002,Arraial,13713.469,5145
2201051,Assunção do Piauí,20896.289,8243
2201101,Avelino Lopes,29627.26,11840
2201150,Baixa Grande do Ribeiro,171326.392,10531
2201176,Barra D'Alcântara,11811.346,3882
2201200,Barras,129635.504,44574
