COD_MUN_IBGE,NOME_MUNICIPIO,PIB,POP
1301308,Codajás,120603.174,23119
1301407,Eirunepé,151776.997,30666
1301506,Envira,71690.248,16328
1301605,Fonte Boa,95661.969,22659
1301654,Guajará,51645.72,14074
1301704,Humaitá,217550.061,44116
1301803,Ipixuna,69653.712,22199
1301852,Iranduba,306445.629,40735
1301902,Itacoatiara,849636.545,86840
1301951,Itamarati,42984.727,8040
1302009,Itapiranga,82028.98,8200
1302108,Japurá,32589.772,7289
1302207,Juruá,48746.683,10822
1302306,Jutaí,89745.308,17964
1302405,Lábrea,205324.579,37574
1302504,Manacapuru,647439.91,85144
1302553,Manaquiri,124713.917,22807
1302603,Manaus,50168821.18,1802525
1302702,Manicoré,251450.327,47011
1302801,Maraã,65053.946,17364
1302900,Maués,271610.911,51847
1303007,Nhamundá,69664.386,18278
1303106,Nova Olinda do Norte,128636.703,30761
1303205,Novo Airão,73846.168,14780
1303304,Novo Aripuanã,78083.916,21389
1303403,Parintins,578337.198,102066
1303502,Pauini,76686.166,18153
1303536,Presidente Figueiredo,314535.23,27121
1303569,Rio Preto da Eva,193863.213,25758
1303601,Santa Isabel do Rio Negro,65376.313,18133
1303700,Santo Antônio do Içá,83501.322,24487
1303809,São Gabriel da Cachoeira,162583.165,37300
1303908,São Paulo de Olivença,108879.053,31426
1303957,São Sebastião do Uatumã,42612.81,10688
1304005,Silves,48369.96,8445
1304062,Tabatinga,237077.849,52279
1304104,Tapauá,84359.202,19077
1304203,Tefé,350169.148,61399
1304237,Tonantins,58573.098,17056
1304260,Uarini,78559.015,11906
1304302,Urucará,102019.917,17019
1304401,Urucurituba,73588.237,17731
1400027,Amajari,76901.218,9330
1400050,Alto Alegre,134967.393,16286
1400100,Boa Vista,5123255.741,284258
1400159,Bonfim,108567.536,10951
1400175,Cantá,124720.311,13778
1400209,Caracaraí,174393.565,18384
1400233,Caroebe,73318.052,8114
1400282,Iracema,76327.457,8676
1400308,Mucajaí,147252.38,14814
1400407,Normandia,74442.172,8926
1400456,Pacaraima,102813.61,10448
1400472,Rorainópolis,241464.868,25587
1400506,São João da Baliza,66010.25,6778
1400605,São Luiz,59706.16,6750
1400704,Uiramutã,55009.764,8147
1500107,Abaetetuba,583793.453,141054
1500131,Abel Figueiredo,53598.698,6792
1500206,Acará,440767.452,53605
1500305,Afuá,161293.159,35017
1500347,Água Azul do Norte,180873.251,25061
1500404,Alenquer,361812.746,52714
1500503,Almeirim,576867.404,33665
1500602,Altamira,842407.869,105030
1500701,Anajás,95375.829,24771
1500800,Ananindeua,4100512.646,471744
1500859,Anapu,111551.491,20493
1500909,Augusto Corrêa,133307.829,40499
1500958,Aurora do Pará,212960.707,26579
1501006,Aveiro,55948.161,15767
1501105,Bagre,78845.132,23855
1501204,Baião,169273.964,36907
1501253,Bannach,34214.898,3434
1501303,Barcarena,2227149.609,99800
1501402,Belém,18801039.14,1392031
1501451,Belterra,109871.28,16324
1501501,Benevides,580846.682,51663
1501576,Bom Jesus do Tocantins,86835.85,15246
1501600,Bonito,56788.233,13630
1501709,Bragança,509271.612,113165
1501725,Brasil Novo,104504.136,17960
1501758,Brejo Grande do Araguaia,35203.558,7324
1501782,Breu Branco,534052.061,52497
1501808,Breves,363439.583,92865
1501907,Bujaru,228096.636,25700
1501956,Cachoeira do Piriá,76673.44,26476
1502004,Cachoeira do Arari,78541.001,20460
1502103,Cametá,475010.725,120904
1502152,Canaã dos Carajás,2120091.971,26727
1502202,Capanema,601463.761,63628
1502301,Capitão Poço,232621.543,51899
1502400,Castanhal,1738923.327,173096
1502509,Chaves,82704.997,21138
1502608,Colares,42094.338,11382
1502707,Conceição do Araguaia,299034.029,45530
1502756,Concórdia do Pará,136685.214,28221
1502764,Cumaru do Norte,107976.979,10478
1502772,Curionópolis,116295.01,18295
1502806,Curralinho,92822.407,28582
1502855,Curuá,93834.611,12262
1502905,Curuçá,132770.765,34490
1502939,Dom Eliseu,311832.018,51318
1502954,Eldorado do Carajás,200326.123,31745
1503002,Faro,29520.56,8181
1503044,Floresta do Araguaia,271035.984,17825
1503077,Garrafão do Norte,121026.532,25051
1503093,Goianésia do Pará,170781.713,30437
1503101,Gurupá,103743.605,29060
1503200,Igarapé-Açu,136819.4,35843
1503309,Igarapé-Miri,237082.371,58023
1503408,Inhangapi,45885.373,10064
1503457,Ipixuna do Pará,387766.77,51383
1503507,Irituia,105747.939,31382
1503606,Itaituba,906106.524,97343
1503705,Itupiranga,241334.392,51258
1503754,Jacareacanga,99660.359,14040
1503804,Jacundá,263119.36,51375
1503903,Juruti,480751.584,47123
1504000,Limoeiro do Ajuru,193959.718,25028
1504059,Mãe do Rio,174971.916,27892
1504109,Magalhães Barata,34470.811,8115
1504208,Marabá,3458624.643,233462
1504307,Maracanã,112321.764,28376
1504406,Marapanim,100430.221,26605
1504422,Marituba,732170.624,108251
1504455,Medicilândia,258217.912,27442
1504505,Melgaço,69232.354,24789
1504604,Mocajuba,128841.168,26745
1504703,Moju,398706.134,69921
1504802,Monte Alegre,394236.234,55459
1504901,Muaná,140603.967,34237
1504950,Nova Esperança do Piriá,98465.427,20159
1504976,Nova Ipixuna,67353.644,14645
1505007,Nova Timboteua,56295.983,13660
1505031,Novo Progresso,293612.911,25106
1505064,Novo Repartimento,347950.987,62124
1505106,Óbidos,363168.529,49254
1505205,Oeiras do Pará,154221.598,28595
1505304,Oriximiná,1635545.137,62963
1505403,Ourém,90156.01,16296
1505437,Ourilândia do Norte,326028.765,27564
1505486,Pacajá,224947.177,40052
1505494,Palestina do Pará,36046.261,7487
1505502,Paragominas,1427238.665,97788
1505536,Parauapebas,14985169.89,153942
1505551,Pau D'Arco,42532.201,6029
1505601,Peixe-Boi,28106.12,7868
1505635,Piçarra,89211.266,12703
1505650,Placas,111569.851,23930
1505700,Ponta de Pedras,111425.832,25989
1505809,Portel,264771.529,52166
1505908,Porto de Moz,131392.385,33951
1506005,Prainha,141500.738,29265
1506104,Primavera,34878.707,10268
1506112,Quatipuru,43000.234,12411
1506138,Redenção,752442.73,75505
1506161,Rio Maria,201449.035,17722
1506187,Rondon do Pará,333880.002,46974
1506195,Rurópolis,149745.109,40068
1506203,Salinópolis,176749.427,37430
1506302,Salvaterra,77018.374,20184
1506351,Santa Bárbara do Pará,71545.31,17154
1506401,Santa Cruz do Arari,33698.442,8163
1506500,Santa Izabel do Pará,366697.775,59476
1506559,Santa Luzia do Pará,74135.186,19422
1506583,Santa Maria das Barreiras,125316.102,17198
1506609,Santa Maria do Pará,152533.516,23033
1506708,Santana do Araguaia,329767.345,56132
1506807,Santarém,2309691.505,294774
1506906,Santarém Novo,24334.587,6145
1507003,Santo Antônio do Tauá,136004.751,26673
1507102,São Caetano de Odivelas,57871.319,16891
1507151,São Domingos do Araguaia,113689.732,23140
1507201,São Domingos do Capim,151118.237,29827
1507300,São Félix do Xingu,495055.163,91293
1507409,São Francisco do Pará,96493.964,15196
1507458,São Geraldo do Araguaia,166439.148,25584
1507466,São João da Ponta,23155.053,5265
1507474,São João de Pirabas,74769.088,20644
1507508,São João do Araguaia,54398.241,13149
1507607,São Miguel do Guamá,338329.769,51527
1507706,São Sebastião da Boa Vista,98323.587,22890
1507755,Sapucaia,54126.281,5047
1507805,Senador José Porfírio,57736.302,12998
1507904,Soure,86847.417,22995
1507953,Tailândia,422200.902,79299
1507961,Terra Alta,34897.022,10254
1507979,Terra Santa,71984.328,16952
1508001,Tomé-Açu,335913.012,56514
1508035,Tracuateua,95702.985,27466
1508050,Trairão,103515.1,16885
1508084,Tucumã,348357.922,33651
1508100,Tucuruí,2566105.142,97109
1508126,Ulianópolis,545230.465,43345
1508159,Uruará,294588.008,59881
1508209,Vigia,180174.12,47902
1508308,Viseu,237508.911,56681
1508357,Vitória do Xingu,92756.227,13480
1508407,Xinguara,500256.054,40573
1600055,Serra do Navio,37563.438,4409
1600105,Amapá,77627.678,8005
1600154,Pedra Branca do Amapari,171959.377,10773
1600204,Calçoene,83485.403,8964
1600212,Cutias,39502.462,4634
1600238,Ferreira Gomes,69507.65,5772
1600253,Itaubal,32632.8,4267
1600279,Laranjal do Jari,346802.637,39805
1600303,Macapá,5503896.368,397913
1600402,Mazagão,150945.691,17030
1600501,Oiapoque,193371.294,20426
1600535,Porto Grande,211985.42,16825
1600550,Pracuúba,37125.77,3783
1600600,Santana,1075428.189,101203
1600709,Tartarugalzinho,101675.855,12435
1600808,Vitória do Jari,104285.319,12445
1700251,Abreulândia,16234.443,2387
1700301,Aguiarnópolis,65256.457,5158
1700350,Aliança do Tocantins,46763.86,5663
1700400,Almas,62942.269,7595
1700707,Alvorada,144371.891,8380
1701002,Ananás,61771.04,9873
1701051,Angico,25223.302,3169
1701101,Aparecida do Rio Negro,32140.857,4213
1701309,Aragominas,34843.972,5882
1701903,Araguacema,37093.882,6317
1702000,Araguaçu,97397.539,8786
1702109,Araguaína,1980667.651,150520
1702158,Araguanã,37212.33,5030
1702208,Araguatins,193361.08,31324
1702307,Arapoema,54102.506,6742
1702406,Arraias,117228.788,10643
1702554,Augustinópolis,101685.628,15965
1702703,Aurora do Tocantins,21788.636,3446
1702901,Axixá do Tocantins,52291.237,9275
1703008,Babaçulândia,58612.28,10446
1703057,Bandeirantes do Tocantins,45296.328,3124
1703073,Barra do Ouro,25458.056,4123
1703107,Barrolândia,38099.209,5346
1703206,Bernardo Sayão,37847.776,4467
1703305,Bom Jesus do Tocantins,28849.247,3768
1703602,Brasilândia do Tocantins,18970.24,2066
1703701,Brejinho de Nazaré,48612.395,5188
1703800,Buriti do Tocantins,49310.066,9770
1703826,Cachoeirinha,13096.94,2148
1703842,Campos Lindos,161232.729,8139
1703867,Cariri do Tocantins,63926.721,3754
1703883,Carmolândia,20877.884,2305
1703891,Carrasco Bonito,19058.06,3690
1703909,Caseara,28715.478,4601
1704105,Centenário,15278.861,2565
1704600,Chapada de Areia,11127.326,1335
1705102,Chapada da Natividade,27637.364,3280
1705508,Colinas do Tocantins,314490.964,30879
1705557,Combinado,29498.631,4669
1705607,Conceição do Tocantins,25436.844,4182
1706001,Couto Magalhães,38466.325,5009
1706100,Cristalândia,54392.683,7218
1706258,Crixás do Tocantins,18920.415,1566
1706506,Darcinópolis,39958.767,5273
1707009,Dianópolis,264357.21,19110
1707108,Divinópolis do Tocantins,51343.408,6363
1707207,Dois Irmãos do Tocantins,46594.272,7161
1707306,Dueré,55728.945,4589
1707405,Esperantina,44965.577,9476
1707553,Fátima,33906.04,3805
1707652,Figueirópolis,69694.626,5340
1707702,Filadélfia,59686.675,8502
1708205,Formoso do Araguaia,214558.353,18428
1708254,Fortaleza do Tabocão,59252.173,2423
1708304,Goianorte,33663.157,4960
1709005,Goiatins,77204.181,12064
1709302,Guaraí,277727.418,23212
1709500,Gurupi,1234373.556,76765
1709807,Ipueiras,15535.533,1639
1710508,Itacajá,49459.081,7104
1710706,Itaguatins,33168.529,6029
1710904,Itapiratins,29689.05,3534
1711100,Itaporã do Tocantins,22390.495,2439
1711506,Jaú do Tocantins,26877.672,3507
1711803,Juarina,14853.236,2231
1711902,Lagoa da Confusão,170220.104,10215
1711951,Lagoa do Tocantins,17744.236,3525
1712009,Lajeado,29084.035,2773
1712157,Lavandeira,29817.434,1605
1712405,Lizarda,18046.067,3731
1712454,Luzinópolis,20333.966,2622
1712504,Marianópolis do Tocantins,34235.249,4352
1712702,Mateiros,49393.923,2219
1712801,Maurilândia do Tocantins,16973.643,3158
1713205,Miracema do Tocantins,411917.043,20692
1713304,Miranorte,109322.964,12626
1713601,Monte do Carmo,54331.183,6717
1713700,Monte Santo do Tocantins,15467.009,2085
1713809,Palmeiras do Tocantins,44503.636,5746
1713957,Muricilândia,24676.846,3152
1714203,Natividade,66308.32,9000
1714302,Nazaré,23850.485,4386
1714880,Nova Olinda,146027.013,10686
1715002,Nova Rosalândia,22874.496,3770
1715101,Novo Acordo,21269.607,3762
1715150,Novo Alegre,14874.727,2286
1715259,Novo Jardim,53714.486,2457
1715507,Oliveira de Fátima,11237.551,1035
1715705,Palmeirante,32943.809,4954
1715754,Palmeirópolis,60013.336,7342
1716109,Paraíso do Tocantins,570080.042,44432
1716208,Paranã,199267.87,10335
1716307,Pau D'Arco,37199.377,4588
1716505,Pedro Afonso,175468.04,11542
1716604,Peixe,421891.769,10389
1716653,Pequizeiro,35157.734,5052
1716703,Colméia,65866.626,8607
1717008,Pindorama do Tocantins,27275.386,4506
1717206,Piraquê,22919.794,2920
1717503,Pium,58394.945,6696
1717800,Ponte Alta do Bom Jesus,22415.613,4548
1717909,Ponte Alta do Tocantins,41894.808,7180
1718006,Porto Alegre do Tocantins,16061.134,2795
1718204,Porto Nacional,550115.308,49143
1718303,Praia Norte,35356.412,7661
1718402,Presidente Kennedy,40119.15,3685
1718451,Pugmil,45686.914,2366
1718501,Recursolândia,21001.843,3768
1718550,Riachinho,24034.815,4183
1718659,Rio da Conceição,11847.681,1714
1718709,Rio dos Bois,25883.953,2570
1718758,Rio Sono,31833.855,6259
1718808,Sampaio,19060.577,3868
1718840,Sandolândia,32763.171,3326
1718865,Santa Fé do Araguaia,54763.608,6599
1718881,Santa Maria do Tocantins,19746.404,2894
1718899,Santa Rita do Tocantins,22945.922,2128
1718907,Santa Rosa do Tocantins,42419.266,4568
1719004,Santa Tereza do Tocantins,16501.974,2523
1720002,Santa Terezinha do Tocantins,14702.785,2471
1720101,São Bento do Tocantins,22707.855,4615
1720150,São Félix do Tocantins,11116.648,1445
1720200,São Miguel do Tocantins,45731.461,10490
1720259,São Salvador do Tocantins,31645.884,2910
1720309,São Sebastião do Tocantins,21421.672,4283
1720499,São Valério,36556.367,4384
1720655,Silvanópolis,46899.994,5071
1720804,Sítio Novo do Tocantins,43776.217,9148
1720853,Sucupira,20787.516,1739
1720903,Taguatinga,110350.203,15053
1720937,Taipas do Tocantins,12508.239,1945
1720978,Talismã,36606.214,2562
1721000,Palmas,4102952.289,228297
1721109,Tocantínia,31115.047,6598
1721208,Tocantinópolis,140542.14,22608
1721257,Tupirama,26070.701,1574
1721307,Tupiratins,21176.273,2097
1722081,Wanderlândia,80223.4,10978
1722107,Xambioá,230191.881,11484
2100055,Açailândia,1012037.142,104013
2100105,Afonso Cunha,17246.588,5957
2100154,Água Doce do Maranhão,32945.093,11590
2100204,Alcântara,59899.843,21852
2100303,Aldeias Altas,77637.618,23952
2100402,Altamira do Maranhão,30449.544,10211
2100436,Alto Alegre do Maranhão,97104.502,24596
2100477,Alto Alegre do Pindaré,97761.937,31028
2100501,Alto Parnaíba,131201.974,10765
2100550,Amapá do Maranhão,21934.451,6431
2100600,Amarante do Maranhão,129545.138,37894
2100709,Anajatuba,82435.304,25294
2100808,Anapurus,72977.095,13923
2100832,Apicum-Açu,38629.699,14959
2100873,Araguanã,35983.421,13957
2100907,Araioses,142220.203,42600
2100956,Arame,104208.149,31568
2101004,Arari,111984.764,28477
2101103,Axixá,31825.885,11425
2101202,Bacabal,607057.279,99960
2101251,Bacabeira,166512.845,14965
2101301,Bacuri,43404.85,16626
2101350,Bacurituba,15537.938,5304
2101400,Balsas,1438809.672,83537
2101509,Barão de Grajaú,80646.245,17816
2101608,Barra do Corda,309789.568,82692
2101707,Barreirinhas,196704.906,54991
2101731,Belágua,20542.502,6527
2101772,Bela Vista do Maranhão,41185.627,11946
2101806,Benedito Leite,18880.906,5473
2101905,Bequimão,56247.255,20339
2101939,Bernardo do Mearim,26190.234,5996
2101970,Boa Vista do Gurupi,27913.902,7949
2102002,Bom Jardim,156660.388,39093
2102036,Bom Jesus das Selvas,123547.349,28456
2102077,Bom Lugar,46839.552,14823
2102101,Brejo,134500.121,33314
2102150,Brejo de Areia,38643.216,10540
2102200,Buriti,91131.624,27042
2102309,Buriti Bravo,70058.542,22886
2102325,Buriticupu,244982.334,65226
2102358,Buritirana,44969.547,14770
2102374,Cachoeira Grande,25259.677,8442
2102408,Cajapió,27958.901,10632
2102507,Cajari,51233.047,18348
2102556,Campestre do Maranhão,57290.454,13369
2102606,Cândido Mendes,61636.831,18505
2102705,Cantanhede,62812.316,20457
2102754,Capinzal do Norte,49600.407,10698
2102804,Carolina,144281.556,23979
2102903,Carutapera,76065.517,22008
2103000,Caxias,1025085.637,155202
2103109,Cedral,29268.355,10300
2103125,Central do Maranhão,21147.105,7988
2103158,Centro do Guilherme,34139.121,12517
2103174,Centro Novo do Maranhão,62407.202,17622
2103208,Chapadinha,331086.167,73281
2103257,Cidelândia,68517.294,13593
2103307,Codó,593907.852,118072
2103406,Coelho Neto,184327.758,46792
2103505,Colinas,155747.553,39167
2103554,Conceição do Lago-Açu,52305.364,14428
2103604,Coroatá,213301.855,61653
2103703,Cururupu,109155.951,32594
2103752,Davinópolis,55055.844,12551
2103802,Dom Pedro,124434.213,22673
2103901,Duque Bacelar,30436.331,10634
2104008,Esperantinópolis,62977.961,18456
2104057,Estreito,443751.454,35738
2104073,Feira Nova do Maranhão,32776.712,8120
2104081,Fernando Falcão,28155.158,9180
2104099,Formosa da Serra Negra,75038.265,17780
2104107,Fortaleza dos Nogueiras,87270.459,11644
2104206,Fortuna,60073.463,15108
2104305,Godofredo Viana,45674.578,10635
2104404,Gonçalves Dias,52987.877,17485
2104503,Governador Archer,30208.196,10205
2104552,Governador Edison Lobão,141232.647,15895
2104602,Governador Eugênio Barros,52650.093,15983
2104628,Governador Luiz Rocha,24654.781,7337
2104651,Governador Newton Bello,35208.524,11922
2104677,Governador Nunes Freire,106540.25,25402
2104701,Graça Aranha,21451.622,6140
2104800,Grajaú,313697.984,61903
2104909,Guimarães,35762.387,12105
2105005,Humberto de Campos,68846.589,26197
2105104,Icatu,64493.838,25147
2105153,Igarapé do Meio,81142.117,12543
2105203,Igarapé Grande,40758.405,11047
2105302,Imperatriz,2936193.677,247553
2105351,Itaipava do Grajaú,51697.972,14264
2105401,Itapecuru Mirim,286118.211,62123
2105427,Itinga do Maranhão,136048.85,24891
2105450,Jatobá,29201.352,8526
2105476,Jenipapo dos Vieiras,47530.537,15397
2105500,João Lisboa,105512.447,20381
2105609,Joselândia,55489.36,15437
2105658,Junco do Maranhão,20675.544,4020
2105708,Lago da Pedra,175720.255,46108
2105807,Lago do Junco,33639.158,10736
2105906,Lago Verde,49217.327,15407
2105922,Lagoa do Mato,36407.819,10954
2105948,Lago dos Rodrigues,35398.451,7799
2105963,Lagoa Grande do Maranhão,40643.133,10536
2105989,Lajeado Novo,30679.118,6923
2106003,Lima Campos,39255.995,11415
2106102,Loreto,86917.525,11374
2106201,Luís Domingues,19311.573,6510
2106300,Magalhães de Almeida,51930.349,17633
2106326,Maracaçumé,83634.563,19142
2106359,Marajá do Sena,35697.129,8045
2106375,Maranhãozinho,42660.407,14066
2106409,Mata Roma,61116.656,15123
2106508,Matinha,69501.984,21832
2106607,Matões,88715.986,30930
2106631,Matões do Norte,42199.555,13796
2106672,Milagres do Maranhão,30795.205,8118
2106706,Mirador,83775.181,20434
2106755,Miranda do Norte,219999.423,24331
2106805,Mirinzal,41327.695,14213
2106904,Monção,94647.797,31748
2107001,Montes Altos,33158.224,9424
2107100,Morros,52780.755,17805
2107209,Nina Rodrigues,30847.65,12467
2107258,Nova Colinas,28562.803,4885
2107308,Nova Iorque,16823.262,4600
2107357,Nova Olinda do Maranhão,69728.279,19125
2107407,Olho d'Água das Cunhãs,72604,18505
2107456,Olinda Nova do Maranhão,39151.994,13122
2107506,Paço do Lumiar,378482.027,104881
2107605,Palmeirândia,56149.849,18766
2107704,Paraibano,70947.637,20104
2107803,Parnarama,113052.391,34613
2107902,Passagem Franca,63912.777,17576
2108009,Pastos Bons,70835.43,18079
2108058,Paulino Neves,40156.219,14498
2108108,Paulo Ramos,81445.514,20087
2108207,Pedreiras,275077.64,39481
2108256,Pedro do Rosário,62169.414,22731
2108306,Penalva,96071.427,34246
2108405,Peri Mirim,35129.062,13807
2108454,Peritoró,76275.695,20274
2108504,Pindaré-Mirim,111629.46,31145
2108603,Pinheiro,447266.118,78147
2108702,Pio XII,77715.996,22016
2108801,Pirapemas,56477.489,17358
2108900,Poção de Pedras,90905.343,19705
2109007,Porto Franco,224761.91,21506
2109056,Porto Rico do Maranhão,20590.261,6062
2109106,Presidente Dutra,279252.58,44719
2109205,Presidente Juscelino,44091.403,11537
2109239,Presidente Médici,26412.089,6370
2109270,Presidente Sarney,69128.693,17143
2109304,Presidente Vargas,32278.173,10729
2109403,Primeira Cruz,32877.638,13896
2109452,Raposa,87152.079,26280
2109502,Riachão,147762.221,20218
2109551,Ribamar Fiquene,37881.039,7294
2109601,Rosário,159324.988,39582
2109700,Sambaíba,95540.469,5484
2109759,Santa Filomena do Maranhão,25993.18,7063
2109809,Santa Helena,113287.216,39060
2109908,Santa Inês,670907.726,78182
2110005,Santa Luzia,336588.208,69392
2110039,Santa Luzia do Paruá,126756.038,22644
2110104,Santa Quitéria do Maranhão,92048.271,29172
2110203,Santa Rita,104005.139,32365
2110237,Santana do Maranhão,28923.114,11661
2110278,Santo Amaro do Maranhão,31676.071,13821
2110302,Santo Antônio dos Lopes,72776.268,14288
2110401,São Benedito do Rio Preto,47841.239,17802
2110500,São Bento,121744.441,40717
2110609,São Bernardo,124478.168,26480
2110658,São Domingos do Azeitão,94272.444,6983
2110708,São Domingos do Maranhão,163485.987,33630
2110807,São Félix de Balsas,18089.635,4688
2110856,São Francisco do Brejão,43952.004,10226
2110906,São Francisco do Maranhão,31888.329,12163
2111003,São João Batista,45051.673,19966
2111029,São João do Carú,51100.541,12315
2111052,São João do Paraíso,52090.25,10823
2111078,São João do Soter,45479.856,17104
2111102,São João dos Patos,116421.19,24913
2111201,São José de Ribamar,752813.376,162925
2111250,São José dos Basílios,27146.761,7496
2111300,São Luís,18211487.54,1011943
2111409,São Luís Gonzaga do Maranhão,82148.757,20156
2111508,São Mateus do Maranhão,130918.731,39109
2111532,São Pedro da Água Branca,46990.925,12025
2111573,São Pedro dos Crentes,28392.433,4428
2111607,São Raimundo das Mangabeiras,220286.127,17480
2111631,São Raimundo do Doca Bezerra,21306.842,6090
2111672,São Roberto,20768.41,5957
2111706,São Vicente Ferrer,67873.101,20870
2111722,Satubinha,28400.418,11987
2111748,Senador Alexandre Costa,34140.718,10253
2111763,Senador La Rocque,88131.149,18010
2111789,Serrano do Maranhão,29262.055,10924
2111805,Sítio Novo,61373.724,17007
2111904,Sucupira do Norte,32482.706,10431
2111953,Sucupira do Riachão,16534.372,4610
2112001,Tasso Fragoso,411130.131,7796
2112100,Timbiras,69646.402,28007
2112209,Timon,977152.586,155396
2112233,Trizidela do Vale,83852.989,18951
2112274,Tufilândia,22281.633,5607
2112308,Tuntum,141341.64,39257
2112407,Turiaçu,150954.276,33956
2112456,Turilândia,73777.179,22850
2112506,Tutóia,155117.43,52711
2112605,Urbano Santos,76115.288,24548
2112704,Vargem Grande,160640.103,49415
2112803,Viana,184402.425,49452
2112852,Vila Nova dos Martírios,41432.604,11258
2112902,Vitória do Mearim,110723.457,31234
2113009,Vitorino Freire,120493.545,31654
2114007,Zé Doca,224585.634,50160
2200053,Acauã,23564.966,6749
2200103,Agricolândia,15566.485,5114
2200202,Água Branca,76824.728,16461
2200251,Alagoinha do Piauí,24824.401,7349
2200277,Alegrete do Piauí,19686.924,5151
2200301,Alto Longá,45903.939,13654
2200400,Altos,159701.684,38823
2200459,Alvorada do Gurguéia,23226.552,5051
2200509,Amarante,68129.046,17141
2200608,Angical do Piauí,25362.942,6670
2200707,Anísio de Abreu,29595.307,9094
2200806,Antônio Almeida,80206.484,3046
2200905,Aroazes,23124.806,5781
2200954,Aroeiras do Itaim,9220.688,2442
2201002,Arraial,16801.063,4688
2201051,Assunção do Piauí,22660.087,7503
2201101,Avelino Lopes,36300.441,11067
2201150,Baixa Grande do Ribeiro,148451.422,10516
2201176,Barra D'Alcântara,15097.009,3852
2201200,Barras,170485.626,44850
