COD_MUN_IBGE,NOME_MUNICIPIO,PIB,POP
1302405,Lábrea,92164.529,26020
1302504,Manacapuru,352529.813,84656
1302553,Manaquiri,46742.32,14140
1302603,Manaus,32770014.95,1688524
1302702,Manicoré,126685.763,38168
1302801,Maraã,47061.029,20836
1302900,Maués,128341.77,46873
1303007,Nhamundá,49514.045,16864
1303106,Nova Olinda do Norte,63271.17,31450
1303205,Novo Airão,23219.379,6516
1303304,Novo Aripuanã,167364.469,21051
1303403,Parintins,370426.407,112636
1303502,Pauini,44324.125,17131
1303536,Presidente Figueiredo,214651.673,24781
1303569,Rio Preto da Eva,110635.77,25513
1303601,Santa Isabel do Rio Negro,23313.704,7077
1303700,Santo Antônio do Içá,66047.365,36098
1303809,São Gabriel da Cachoeira,94560.243,34827
1303908,São Paulo de Olivença,63397.318,29916
1303957,São Sebastião do Uatumã,21460.523,9039
1304005,Silves,30820.58,9278
1304062,Tabatinga,125564.054,45085
1304104,Tapauá,48123.552,17160
1304203,Tefé,267433.631,71975
1304237,Tonantins,39324.515,19439
1304260,Uarini,41826.43,13729
1304302,Urucará,69615.666,23422
1304401,Urucurituba,32914.003,8386
1400027,Amajari,33125.02,6229
1400050,Alto Alegre,109408.525,22856
1400100,Boa Vista,2902139.196,249655
1400159,Bonfim,74528.921,13220
1400175,Cantá,67186.203,10826
1400209,Caracaraí,110887.615,18367
1400233,Caroebe,37759.417,5901
1400282,Iracema,42075.973,6290
1400308,Mucajaí,79368.592,11722
1400407,Normandia,43002.906,5191
1400456,Pacaraima,63898.065,8435
1400472,Rorainópolis,135054.89,25913
1400506,São João da Baliza,36550.345,5494
1400605,São Luiz,40044.198,6702
1400704,Uiramutã,27422.245,6543
1500107,Abaetetuba,362883.495,133316
1500131,Abel Figueiredo,37204.576,7131
1500206,Acará,357400.334,63170
1500305,Afuá,93692.244,36524
1500347,Água Azul do Norte,222295.051,33350
1500404,Alenquer,144579.703,39697
1500503,Almeirim,429743.426,34338
1500602,Altamira,444962.809,85649
1500701,Anajás,52569.84,21307
1500800,Ananindeua,2694744.398,498095
1500859,Anapu,55120.898,6425
1500909,Augusto Corrêa,79482.254,34998
1500958,Aurora do Pará,84864.228,25174
1501006,Aveiro,33156.572,18949
1501105,Bagre,41018.445,13607
1501204,Baião,89625.116,21893
1501253,Bannach,28920.446,3345
1501303,Barcarena,2043290.913,76071
1501402,Belém,13137025.38,1428368
1501451,Belterra,66568.678,17659
1501501,Benevides,317338.283,45774
1501576,Bom Jesus do Tocantins,47184.063,14232
1501600,Bonito,26297.568,10762
1501709,Bragança,303424.68,103751
1501725,Brasil Novo,72270.062,21386
1501758,Brejo Grande do Araguaia,27214.422,8243
1501782,Breu Branco,224254.975,46250
1501808,Breves,250339.72,86084
1501907,Bujaru,178526.782,26143
1501956,Cachoeira do Piriá,38279.95,20759
1502004,Cachoeira do Arari,46773.025,17658
1502103,Cametá,283335.399,106816
1502152,Canaã dos Carajás,630992.805,13870
1502202,Capanema,347131.338,61519
1502301,Capitão Poço,151524.578,52960
1502400,Castanhal,986967.034,158462
1502509,Chaves,46965.056,17313
1502608,Colares,32561.458,12328
1502707,Conceição do Araguaia,208192.525,44375
1502756,Concórdia do Pará,87790.332,25176
1502764,Cumaru do Norte,70250.823,6207
1502772,Curionópolis,60598.093,13785
1502806,Curralinho,49677.918,23573
1502855,Curuá,40126.423,9945
1502905,Curuçá,76735.614,30343
1502939,Dom Eliseu,270880.755,50739
1502954,Eldorado do Carajás,134980.037,43013
1503002,Faro,24662.581,15043
1503044,Floresta do Araguaia,75088.919,15342
1503077,Garrafão do Norte,74808.027,26991
1503093,Goianésia do Pará,137146.762,31293
1503101,Gurupá,62828.018,26150
1503200,Igarapé-Açu,88330.728,36164
1503309,Igarapé-Miri,162546.807,60558
1503408,Inhangapi,28856.788,8430
1503457,Ipixuna do Pará,202693.075,36851
1503507,Irituia,68370.852,30080
1503606,Itaituba,521171.42,96515
1503705,Itupiranga,185986.682,65229
1503754,Jacareacanga,46686.138,34683
1503804,Jacundá,190310.334,48368
1503903,Juruti,99396.93,37064
1504000,Limoeiro do Ajuru,99020.439,21847
1504059,Mãe do Rio,93942.862,22580
1504109,Magalhães Barata,16426.044,7961
1504208,Marabá,2325294.577,200801
1504307,Maracanã,66248.975,29046
1504406,Marapanim,66418.822,28141
1504422,Marituba,426289.517,101356
1504455,Medicilândia,143705.888,22631
1504505,Melgaço,41825.254,25887
1504604,Mocajuba,69419.674,22054
1504703,Moju,232012.222,62223
1504802,Monte Alegre,224892.088,69372
1504901,Muaná,72660.411,27758
1504950,Nova Esperança do Piriá,60345.888,27943
1504976,Nova Ipixuna,43877.867,14348
1505007,Nova Timboteua,31387.511,12869
1505031,Novo Progresso,173059.753,39245
1505064,Novo Repartimento,200941.477,51627
1505106,Óbidos,185943.836,49582
1505205,Oeiras do Pará,72892.373,26554
1505304,Oriximiná,756224.994,53999
1505403,Ourém,53546.199,15605
1505437,Ourilândia do Norte,110344.486,20054
1505486,Pacajá,121873.744,31179
1505494,Palestina do Pará,20899.403,9033
1505502,Paragominas,692995.602,88877
1505536,Parauapebas,2673715.519,95225
1505551,Pau D'Arco,28133.32,8939
1505601,Peixe-Boi,19397.716,9086
1505635,Piçarra,63312.062,14389
1505650,Placas,59404.399,15614
1505700,Ponta de Pedras,56738.422,20316
1505809,Portel,180268.552,44393
1505908,Porto de Moz,70397.055,29890
1506005,Prainha,124852.928,30278
1506104,Primavera,20163.502,11014
1506112,Quatipuru,28243.461,12189
1506138,Redenção,527781.533,72085
1506161,Rio Maria,147110.6,10818
1506187,Rondon do Pará,226992.543,46311
1506195,Rurópolis,79214.874,28497
1506203,Salinópolis,123308.51,41416
1506302,Salvaterra,45847.13,17505
1506351,Santa Bárbara do Pará,55557.945,13313
1506401,Santa Cruz do Arari,21013.697,5611
1506500,Santa Izabel do Pará,223550.749,50543
1506559,Santa Luzia do Pará,47401.226,19818
1506583,Santa Maria das Barreiras,83129.722,13710
1506609,Santa Maria do Pará,82502.724,22996
1506708,Santana do Araguaia,229535.958,42523
1506807,Santarém,1621688.705,276074
1506906,Santarém Novo,14847.527,6135
1507003,Santo Antônio do Tauá,107908.662,21836
1507102,São Caetano de Odivelas,39626.411,14608
1507151,São Domingos do Araguaia,75423.365,24230
1507201,São Domingos do Capim,83291.495,32231
1507300,São Félix do Xingu,242307.709,41813
1507409,São Francisco do Pará,43013.546,16186
1507458,São Geraldo do Araguaia,114329.8,27242
1507466,São João da Ponta,14039.193,3916
1507474,São João de Pirabas,47779.632,18389
1507508,São João do Araguaia,48320.635,17207
1507607,São Miguel do Guamá,180287.849,47599
1507706,São Sebastião da Boa Vista,50285.249,19688
1507755,Sapucaia,37148.444,2752
1507805,Senador José Porfírio,43984.062,10285
1507904,Soure,59247.08,21789
1507953,Tailândia,255758.381,53755
1507961,Terra Alta,21464.498,10468
1507979,Terra Santa,40659.109,17395
1508001,Tomé-Açu,235813.217,51612
1508035,Tracuateua,60019.852,27090
1508050,Trairão,66106.459,17892
1508084,Tucumã,176738.29,20826
1508100,Tucuruí,1847042.948,87602
1508126,Ulianópolis,428232.888,27987
1508159,Uruará,208599.935,59881
1508209,Vigia,122966.251,42214
1508308,Viseu,135882.48,53607
1508357,Vitória do Xingu,55746.592,10206
1508407,Xinguara,405755.904,29606
1600055,Serra do Navio,29666.644,4326
1600105,Amapá,47534.916,7465
1600154,Pedra Branca do Amapari,60926.802,5893
1600204,Calçoene,47150.523,7878
1600212,Cutias,23405.2,4466
1600238,Ferreira Gomes,28320.579,4458
1600253,Itaubal,21804.213,4062
1600279,Laranjal do Jari,221352.563,37194
1600303,Macapá,3604033.688,368367
1600402,Mazagão,83645.761,14259
1600501,Oiapoque,125826.295,16826
1600535,Porto Grande,134077.254,15328
1600550,Pracuúba,19040.275,2926
1600600,Santana,717322.544,101864
1600709,Tartarugalzinho,50416.117,8916
1600808,Vitória do Jari,66298.569,11487
1700251,Abreulândia,10287.425,2392
1700301,Aguiarnópolis,25708.702,3650
1700350,Aliança do Tocantins,27787.862,6491
1700400,Almas,32620.631,9082
1700707,Alvorada,60945.527,8280
1701002,Ananás,42089.693,12156
1701051,Angico,11818.034,2898
1701101,Aparecida do Rio Negro,16676.875,3703
1701309,Aragominas,24535.274,8614
1701903,Araguacema,21321.287,6105
1702000,Araguaçu,57389.349,8951
1702109,Araguaína,1114126.399,130105
1702158,Araguanã,21045.994,5691
1702208,Araguatins,96552.516,29936
1702307,Arapoema,36437.737,6641
1702406,Arraias,53778.718,10960
1702554,Augustinópolis,58803.912,14923
1702703,Aurora do Tocantins,11629.884,2827
1702901,Axixá do Tocantins,28049.372,7974
1703008,Babaçulândia,30201.775,11257
1703057,Bandeirantes do Tocantins,24626.804,2641
1703073,Barra do Ouro,13438.938,3776
1703107,Barrolândia,23843.594,4500
1703206,Bernardo Sayão,23518.399,4725
1703305,Bom Jesus do Tocantins,11688.146,2204
1703602,Brasilândia do Tocantins,13888.418,2082
1703701,Brejinho de Nazaré,24960.445,4096
1703800,Buriti do Tocantins,24435.361,8008
1703826,Cachoeirinha,7671.887,2430
1703842,Campos Lindos,65848.515,7307
1703867,Cariri do Tocantins,38659.676,3173
1703883,Carmolândia,11375.129,2170
1703891,Carrasco Bonito,11360.771,4472
1703909,Caseara,16453.703,4314
1704105,Centenário,9474.819,2332
1704600,Chapada de Areia,5749.227,1184
1705102,Chapada da Natividade,15087.4,3716
1705508,Colinas do Tocantins,242366.693,28467
1705557,Combinado,18118.909,4268
1705607,Conceição do Tocantins,14776.359,4574
1706001,Couto Magalhães,17976.226,3892
1706100,Cristalândia,34670.673,6862
1706258,Crixás do Tocantins,10444.139,1571
1706506,Darcinópolis,21239.062,5000
1707009,Dianópolis,99393.788,17270
1707108,Divinópolis do Tocantins,30753.668,6137
1707207,Dois Irmãos do Tocantins,25392.28,6766
1707306,Dueré,29659.414,4705
1707405,Esperantina,26393.736,9578
1707553,Fátima,21072.848,3807
1707652,Figueirópolis,43280.491,5165
1707702,Filadélfia,31225.106,8754
1708205,Formoso do Araguaia,115788.657,20301
1708254,Fortaleza do Tabocão,41979.882,2887
1708304,Goianorte,16263.183,4608
1709005,Goiatins,34318.722,10777
1709302,Guaraí,139491.812,21175
1709500,Gurupi,659978.568,72831
1709807,Ipueiras,7447.109,1184
1710508,Itacajá,25400.297,6569
1710706,Itaguatins,20523.382,6706
1710904,Itapiratins,14877.881,3613
1711100,Itaporã do Tocantins,12954.003,1687
1711506,Jaú do Tocantins,16759.678,3298
1711803,Juarina,8750.229,2668
1711902,Lagoa da Confusão,69803.51,9102
1711951,Lagoa do Tocantins,9558.804,2927
1712009,Lajeado,21558.079,3513
1712157,Lavandeira,16513.471,1222
1712405,Lizarda,9749.694,3507
1712454,Luzinópolis,12205.043,2488
1712504,Marianópolis do Tocantins,20612.018,4070
1712702,Mateiros,24740.528,1953
1712801,Maurilândia do Tocantins,11014.561,3524
1713205,Miracema do Tocantins,230545.137,28239
1713304,Miranorte,57283.001,12463
1713601,Monte do Carmo,23818.349,4196
1713700,Monte Santo do Tocantins,8353.527,1948
1713809,Palmeiras do Tocantins,17460.283,5930
1713957,Muricilândia,12965.495,2628
1714203,Natividade,43626.149,9764
1714302,Nazaré,16873.319,5888
1714880,Nova Olinda,109376.3,10653
1715002,Nova Rosalândia,12887.309,3273
1715101,Novo Acordo,12697.278,3498
1715150,Novo Alegre,8867.08,2574
1715259,Novo Jardim,10298.241,2617
1715507,Oliveira de Fátima,6406.307,1039
1715705,Palmeirante,16282.986,3665
1715754,Palmeirópolis,31532.461,5407
1716109,Paraíso do Tocantins,358025.146,42319
1716208,Paranã,34316.116,10009
1716307,Pau D'Arco,16943.858,4689
1716505,Pedro Afonso,70681.636,9017
1716604,Peixe,120956.986,8677
1716653,Pequizeiro,20184.701,5553
1716703,Colméia,44580.035,9810
1717008,Pindorama do Tocantins,14312.777,4490
1717206,Piraquê,15662.189,3724
1717503,Pium,27795.217,4106
1717800,Ponte Alta do Bom Jesus,14835.349,4247
1717909,Ponte Alta do Tocantins,24372.77,6111
1718006,Porto Alegre do Tocantins,9232.271,2607
1718204,Porto Nacional,329803.012,47141
1718303,Praia Norte,20022.158,8528
1718402,Presidente Kennedy,19101.772,3899
1718451,Pugmil,19158.388,2669
1718501,Recursolândia,11426.431,3896
1718550,Riachinho,13419.123,3749
1718659,Rio da Conceição,7699.703,1531
1718709,Rio dos Bois,11950.743,2833
1718758,Rio Sono,17392.186,5420
1718808,Sampaio,9504.787,2448
1718840,Sandolândia,18455.747,3702
1718865,Santa Fé do Araguaia,31085.241,6970
1718881,Santa Maria do Tocantins,12307.771,2463
1718899,Santa Rita do Tocantins,15405.624,1939
1718907,Santa Rosa do Tocantins,21139.148,4681
1719004,Santa Tereza do Tocantins,8780.291,2424
1720002,Santa Terezinha do Tocantins,8927.4,2847
1720101,São Bento do Tocantins,9289.698,2889
1720150,São Félix do Tocantins,6352.02,1595
1720200,São Miguel do Tocantins,22717.547,9613
1720259,São Salvador do Tocantins,68128.929,2843
1720309,São Sebastião do Tocantins,13653.488,4534
1720499,São Valério,24266.917,6092
1720655,Silvanópolis,21053.087,3873
1720804,Sítio Novo do Tocantins,29701.928,11225
1720853,Sucupira,10470.425,1236
1720903,Taguatinga,66977.762,14477
1720937,Taipas do Tocantins,6285.985,1369
1720978,Talismã,18068.401,2809
1721000,Palmas,2036252.371,220889
1721109,Tocantínia,19106.831,5927
1721208,Tocantinópolis,89275.788,26994
1721257,Tupirama,11161.017,1311
1721307,Tupiratins,8717.572,1471
1722081,Wanderlândia,73111.982,11022
1722107,Xambioá,53329.073,12799
2100055,Açailândia,1415190.173,106357
2100105,Afonso Cunha,8910.762,4754
2100154,Água Doce do Maranhão,20366.363,9826
2100204,Alcântara,39359.721,22550
2100303,Aldeias Altas,37425.384,18315
2100402,Altamira do Maranhão,19187.576,6730
2100436,Alto Alegre do Maranhão,56384.797,24121
2100477,Alto Alegre do Pindaré,73056.936,35695
2100501,Alto Parnaíba,49172.52,10054
2100550,Amapá do Maranhão,12684.008,6627
2100600,Amarante do Maranhão,88281.521,37345
2100709,Anajatuba,49263.806,23214
2100808,Anapurus,43421.013,10303
2100832,Apicum-Açu,23969.53,13076
2100873,Araguanã,19343.886,8664
2100907,Araioses,73093.381,35212
2100956,Arame,59438.904,26827
2101004,Arari,63200.015,27504
2101103,Axixá,19759.568,10721
2101202,Bacabal,418398.296,96883
2101251,Bacabeira,96695.681,11395
2101301,Bacuri,25401.309,16824
2101350,Bacurituba,10429.699,5096
2101400,Balsas,805670.596,73848
2101509,Barão de Grajaú,43725.407,16716
2101608,Barra do Corda,208750.955,78497
2101707,Barreirinhas,115857.366,45804
2101731,Belágua,14213.285,5409
2101772,Bela Vista do Maranhão,21832.584,10829
2101806,Benedito Leite,12582.879,5590
2101905,Bequimão,37897.168,18461
2101939,Bernardo do Mearim,15908.681,6047
2101970,Boa Vista do Gurupi,14108.405,6331
2102002,Bom Jardim,102592.131,38349
2102036,Bom Jesus das Selvas,56032.021,19578
2102077,Bom Lugar,29938.898,13413
2102101,Brejo,93587.395,30073
2102150,Brejo de Areia,25078.382,8065
2102200,Buriti,65730.835,25065
2102309,Buriti Bravo,47082.909,21671
2102325,Buriticupu,149199.615,66326
2102358,Buritirana,31242.989,15644
2102374,Cachoeira Grande,14733.578,8512
2102408,Cajapió,17480.559,10864
2102507,Cajari,27513.714,11474
2102556,Campestre do Maranhão,48272.023,13260
2102606,Cândido Mendes,36719.463,20656
2102705,Cantanhede,39843.806,17834
2102754,Capinzal do Norte,29729.715,10760
2102804,Carolina,85498.339,23493
2102903,Carutapera,41392.946,20650
2103000,Caxias,962099.812,144387
2103109,Cedral,19227.284,11008
2103125,Central do Maranhão,15032.235,8799
2103158,Centro do Guilherme,17676.387,7052
2103174,Centro Novo do Maranhão,37048.595,16464
2103208,Chapadinha,195563.81,64618
2103257,Cidelândia,47248.64,12371
2103307,Codó,545002.639,115098
2103406,Coelho Neto,173563.732,44095
2103505,Colinas,95414.414,40836
2103554,Conceição do Lago-Açu,26094.032,9459
2103604,Coroatá,138986.096,60632
2103703,Cururupu,74851.262,40029
2103752,Davinópolis,30000.254,11721
2103802,Dom Pedro,88800.949,23604
2103901,Duque Bacelar,18321.019,10798
2104008,Esperantinópolis,44213.012,22498
2104057,Estreito,138803.422,25520
2104073,Feira Nova do Maranhão,17740.38,7505
2104081,Fernando Falcão,17412.819,4943
2104099,Formosa da Serra Negra,39140.012,18100
2104107,Fortaleza dos Nogueiras,55872.373,12679
2104206,Fortuna,35538.663,13876
2104305,Godofredo Viana,13482.897,6715
2104404,Gonçalves Dias,34066.833,16980
2104503,Governador Archer,22688.779,8237
2104552,Governador Edison Lobão,121695.008,13088
2104602,Governador Eugênio Barros,27146.675,15867
2104628,Governador Luiz Rocha,13517.723,6347
2104651,Governador Newton Bello,25333.429,13119
2104677,Governador Nunes Freire,55481.572,33597
2104701,Graça Aranha,14958.357,6220
2104800,Grajaú,162740.089,54392
2104909,Guimarães,25849.608,12849
2105005,Humberto de Campos,38958.521,22149
2105104,Icatu,34831.249,22088
2105153,Igarapé do Meio,90192.228,11489
2105203,Igarapé Grande,25839.693,9090
2105302,Imperatriz,1879736.586,232560
2105351,Itaipava do Grajaú,25539.983,13081
2105401,Itapecuru Mirim,182097.773,51338
2105427,Itinga do Maranhão,130659.642,29114
2105450,Jatobá,14869.924,4230
2105476,Jenipapo dos Vieiras,32078.936,14719
2105500,João Lisboa,70331.576,21866
2105609,Joselândia,32481.654,14123
2105658,Junco do Maranhão,12690.661,6484
2105708,Lago da Pedra,124767.992,42362
2105807,Lago do Junco,19505.096,9612
2105906,Lago Verde,32563.993,14071
2105922,Lagoa do Mato,20000.304,10155
2105948,Lago dos Rodrigues,24082.728,7925
2105963,Lagoa Grande do Maranhão,26619.772,7988
2105989,Lajeado Novo,18794.449,6602
2106003,Lima Campos,26782.732,10967
2106102,Loreto,34760.924,10437
2106201,Luís Domingues,11635.337,5700
2106300,Magalhães de Almeida,31138.868,14149
2106326,Maracaçumé,39291.136,16971
2106359,Marajá do Sena,23783.23,6968
2106375,Maranhãozinho,21133.709,10491
2106409,Mata Roma,38534.85,12680
2106508,Matinha,43994.031,22078
2106607,Matões,46961.508,27257
2106631,Matões do Norte,20007.066,8040
2106672,Milagres do Maranhão,20937.756,7510
2106706,Mirador,44193.838,21953
2106755,Miranda do Norte,42705.127,17487
2106805,Mirinzal,26901.846,13857
2106904,Monção,55587.957,26546
2107001,Montes Altos,25556.225,11020
2107100,Morros,26811.168,15865
2107209,Nina Rodrigues,15987.637,8874
2107258,Nova Colinas,14031.121,4579
2107308,Nova Iorque,12249.414,4254
2107357,Nova Olinda do Maranhão,38138.624,14086
2107407,Olho d'Água das Cunhãs,47906.817,17011
2107456,Olinda Nova do Maranhão,22587.601,10075
2107506,Paço do Lumiar,238773.877,101554
2107605,Palmeirândia,36561.977,18520
2107704,Paraibano,51336.854,19390
2107803,Parnarama,61052.265,33309
2107902,Passagem Franca,40024.668,15301
2108009,Pastos Bons,38331.207,16599
2108058,Paulino Neves,20508.211,12201
2108108,Paulo Ramos,50658.993,19093
2108207,Pedreiras,198373.157,43519
2108256,Pedro do Rosário,35774.642,24220
2108306,Penalva,57676.266,31047
2108405,Peri Mirim,23562.258,12846
2108454,Peritoró,44043.925,20258
2108504,Pindaré-Mirim,83358.173,29272
2108603,Pinheiro,236789.029,73502
2108702,Pio XII,55657.701,28850
2108801,Pirapemas,33883.567,14088
2108900,Poção de Pedras,58914.614,20824
2109007,Porto Franco,95417.717,18300
2109056,Porto Rico do Maranhão,12831.298,5955
2109106,Presidente Dutra,165851.581,42420
2109205,Presidente Juscelino,26520.372,11891
2109239,Presidente Médici,15417.856,5143
2109270,Presidente Sarney,36656.332,14745
2109304,Presidente Vargas,20253.521,10767
2109403,Primeira Cruz,18487.893,12545
2109452,Raposa,70437.82,21347
2109502,Riachão,87021.497,21367
2109551,Ribamar Fiquene,23467.349,7170
2109601,Rosário,119489.171,35199
2109700,Sambaíba,45415.959,4905
2109759,Santa Filomena do Maranhão,14425.493,5637
2109809,Santa Helena,70626.966,34131
2109908,Santa Inês,390826.162,76173
2110005,Santa Luzia,207379.108,82854
2110039,Santa Luzia do Paruá,55772.155,19271
2110104,Santa Quitéria do Maranhão,52149.189,32633
2110203,Santa Rita,69232.792,25026
2110237,Santana do Maranhão,17476.599,11508
2110278,Santo Amaro do Maranhão,15553.406,9721
2110302,Santo Antônio dos Lopes,38894.225,14126
2110401,São Benedito do Rio Preto,30946.346,17466
2110500,São Bento,76371.001,34615
2110609,São Bernardo,72501.084,26053
2110658,São Domingos do Azeitão,40756.331,7709
2110708,São Domingos do Maranhão,86540.701,37028
2110807,São Félix de Balsas,11453.171,4331
2110856,São Francisco do Brejão,29970.277,8413
2110906,São Francisco do Maranhão,22225.467,12807
2111003,São João Batista,40132.803,21365
2111029,São João do Carú,37558.758,15087
2111052,São João do Paraíso,34827.281,11839
2111078,São João do Soter,30816.55,16755
2111102,São João dos Patos,79959.501,24064
2111201,São José de Ribamar,456131.264,134593
2111250,São José dos Basílios,17247.005,7696
2111300,São Luís,11487645.33,998385
2111409,São Luís Gonzaga do Maranhão,69231.067,20987
2111508,São Mateus do Maranhão,81253.967,38235
2111532,São Pedro da Água Branca,29104.809,11198
2111573,São Pedro dos Crentes,16200.147,4334
2111607,São Raimundo das Mangabeiras,130095.836,15404
2111631,São Raimundo do Doca Bezerra,12857.278,6511
2111672,São Roberto,10292.762,4563
2111706,São Vicente Ferrer,45994.013,19907
2111722,Satubinha,18041.394,10268
2111748,Senador Alexandre Costa,19614.893,7671
2111763,Senador La Rocque,54701.387,18196
2111789,Serrano do Maranhão,14648.385,3972
2111805,Sítio Novo,39044.351,16204
2111904,Sucupira do Norte,20031.464,10472
2111953,Sucupira do Riachão,10258.278,4822
2112001,Tasso Fragoso,145862.228,6538
2112100,Timbiras,46159.274,28944
2112209,Timon,520364.468,146139
2112233,Trizidela do Vale,52950.692,16870
2112274,Tufilândia,15604.58,5497
2112308,Tuntum,94375.378,37451
2112407,Turiaçu,93184.587,35597
2112456,Turilândia,42404.662,17747
2112506,Tutóia,88927.922,45474
2112605,Urbano Santos,45858.751,17054
2112704,Vargem Grande,89595.15,36045
2112803,Viana,116400.009,45925
2112852,Vila Nova dos Martírios,26948.94,7443
2112902,Vitória do Mearim,77334.298,34750
2113009,Vitorino Freire,92374.877,28205
2114007,Zé Doca,127432.885,51966
2200053,Acauã,12679.232,5792
2200103,Agricolândia,10238.003,5221
2200202,Água Branca,46010.674,16176
2200251,Alagoinha do Piauí,14603.04,5977
2200277,Alegrete do Piauí,11245.648,4878
2200301,Alto Longá,23967.706,12205
2200400,Altos,101178.977,38949
2200459,Alvorada do Gurguéia,14742.066,4238
2200509,Amarante,44672.358,17147
2200608,Angical do Piauí,16367.918,7275
2200707,Anísio de Abreu,13642.714,7757
2200806,Antônio Almeida,23062.05,2537
2200905,Aroazes,15340.936,6165
2200954,Aroeiras do Itaim,6800.321,2620
2201002,Arraial,9482.444,4695
2201051,Assunção do Piauí,18356.254,7467
2201101,Avelino Lopes,22020.52,10620
2201150,Baixa Grande do Ribeiro,68004.684,8968
2201176,Barra D'Alcântara,8568.741,3621
2201200,Barras,101977.046,42903
